tag,side,K,outcome,lift,ci_lo,ci_hi,n_cond_exc,n_cond_clusters,powered,null_spanning
FIT,below,45,cont_before_stop_60,0.48344570796014896,0.3881381377111806,0.5786731162981164,76,76,True,False
FIT,below,45,cont_before_stop_80,0.47557109791687624,0.3798444685859134,0.572790017608586,76,76,True,False
FIT,below,45,returned_to_poc,-0.38344067626044076,-0.46337693793506834,-0.2964969858283234,76,76,True,False
FIT,below,60,cont_before_reentry_0.25,0.513231911768781,0.4623495572736818,0.563781917110652,69,69,True,False
FIT,below,60,cont_before_reentry_0.5,0.6746473799429158,0.6202210692897357,0.7266020079478394,69,69,True,False
FIT,below,60,cont_before_reentry_0.75,0.6436389835674896,0.5582656103649037,0.7256909157584716,69,69,True,False
FIT,below,60,cont_before_reentry_1.0,0.5754981018095159,0.47729594217746335,0.6717785328091507,69,69,True,False
FIT,below,60,cont_before_reentry_1.5,0.4540139108266135,0.3458153436007563,0.5559087030831009,69,69,True,False
FIT,below,60,cont_before_reentry_2.0,0.3861778479784964,0.2853896343650442,0.4920202875438131,69,69,True,False
FIT,below,60,cont_before_stop_10,0.349848976085571,0.24752440980916793,0.45574424316003304,69,69,True,False
FIT,below,60,cont_before_stop_20,0.47485243993681936,0.37404124386373133,0.5771187308949611,69,69,True,False
FIT,below,60,cont_before_stop_30,0.5175270873167622,0.4146759916617597,0.6136412806671427,69,69,True,False
FIT,below,60,cont_before_stop_40,0.5273921356721256,0.4274508091320172,0.6289439617654972,69,69,True,False
FIT,below,60,cont_before_stop_60,0.5238728628037798,0.4289350186421601,0.6160122245876596,69,69,True,False
FIT,below,60,cont_before_stop_80,0.502840358023665,0.4010997630262426,0.6007629793843374,69,69,True,False
FIT,below,60,returned_to_poc,-0.42405852523069243,-0.5030755332628511,-0.3394185146383278,69,69,True,False
2025H2,above,5,cont_before_reentry_0.25,0.3731481481481481,0.310159185702664,0.43876736081035345,120,109,True,False
2025H2,above,5,cont_before_reentry_0.5,0.3462962962962963,0.28644707414785503,0.4135624130109424,120,109,True,False
2025H2,above,5,cont_before_reentry_0.75,0.25277777777777777,0.19623117848467106,0.31274633028618876,120,109,True,False
2025H2,above,5,cont_before_reentry_1.0,0.18611111111111112,0.13685932476937263,0.2378805087898304,120,109,True,False
2025H2,above,5,cont_before_reentry_1.5,0.1064814814814815,0.06850771771346961,0.1483745150815404,120,109,True,False
2025H2,above,5,cont_before_reentry_2.0,0.0787037037037037,0.04675463399358336,0.11677495101502824,120,109,True,False
2025H2,above,5,cont_before_stop_10,0.13055555555555556,0.08909872684868943,0.1781464329047112,120,109,True,False
2025H2,above,5,cont_before_stop_20,0.1416666666666667,0.09791445773104347,0.19209592236346912,120,109,True,False
2025H2,above,5,cont_before_stop_30,0.17037037037037034,0.12280234635820755,0.2222685291029949,120,109,True,False
2025H2,above,5,cont_before_stop_40,0.1712962962962963,0.11950883406630324,0.22457181466879436,120,109,True,False
2025H2,above,5,cont_before_stop_60,0.16111111111111115,0.10352709790209791,0.21979238497490705,120,109,True,False
2025H2,above,5,cont_before_stop_80,0.13333333333333336,0.06908757547802748,0.19273957317083315,120,109,True,False
2025H2,above,5,returned_to_poc,-0.11944444444444452,-0.1881218312757109,-0.04989908681420182,120,109,True,False
2025H2,above,10,cont_before_reentry_0.25,0.47037037037037044,0.4053661504291526,0.5358090180516651,90,88,True,False
2025H2,above,10,cont_before_reentry_0.5,0.462962962962963,0.39132700464887554,0.5325133026695525,90,88,True,False
2025H2,above,10,cont_before_reentry_0.75,0.3666666666666667,0.29126573701696096,0.4427562111801242,90,88,True,False
2025H2,above,10,cont_before_reentry_1.0,0.28888888888888886,0.21595250169033128,0.3598923888829538,90,88,True,False
2025H2,above,10,cont_before_reentry_1.5,0.17037037037037034,0.11298159673284382,0.23493902781654577,90,88,True,False
2025H2,above,10,cont_before_reentry_2.0,0.12592592592592594,0.07827504923155958,0.18277881888338346,90,88,True,False
2025H2,above,10,cont_before_stop_10,0.2,0.13522393115936132,0.27413898811843157,90,88,True,False
2025H2,above,10,cont_before_stop_20,0.2111111111111111,0.14565284369315726,0.2800641966250917,90,88,True,False
2025H2,above,10,cont_before_stop_30,0.24814814814814812,0.1795840787119857,0.32719459888553987,90,88,True,False
2025H2,above,10,cont_before_stop_40,0.2518518518518519,0.18213347335261837,0.33003544638298754,90,88,True,False
2025H2,above,10,cont_before_stop_60,0.24444444444444446,0.16622358924200664,0.3201529419899362,90,88,True,False
2025H2,above,10,cont_before_stop_80,0.2222222222222222,0.14024749041980733,0.3020380128278073,90,88,True,False
2025H2,above,10,returned_to_poc,-0.21111111111111114,-0.2991143127705628,-0.12679579734778146,90,88,True,False
2025H2,above,15,cont_before_reentry_0.25,0.4981481481481481,0.4326025863519505,0.5661739463568732,80,80,True,False
2025H2,above,15,cont_before_reentry_0.5,0.5337962962962963,0.45549841112015965,0.6081978767828508,80,80,True,False
2025H2,above,15,cont_before_reentry_0.75,0.4277777777777778,0.34649430474844345,0.5134329634491477,80,80,True,False
2025H2,above,15,cont_before_reentry_1.0,0.33194444444444443,0.2562777610684785,0.4144248405709079,80,80,True,False
2025H2,above,15,cont_before_reentry_1.5,0.20231481481481478,0.1336271746738875,0.2787423793567617,80,80,True,False
2025H2,above,15,cont_before_reentry_2.0,0.14953703703703702,0.08852351338901239,0.21923863636363633,80,80,True,False
2025H2,above,15,cont_before_stop_10,0.22638888888888892,0.1507149962558884,0.30485810806987357,80,80,True,False
2025H2,above,15,cont_before_stop_20,0.24166666666666667,0.16963572792028495,0.32143070165128984,80,80,True,False
2025H2,above,15,cont_before_stop_30,0.28703703703703703,0.20781103704479437,0.3763981130326143,80,80,True,False
2025H2,above,15,cont_before_stop_40,0.29212962962962963,0.2140777285894814,0.37569363006396583,80,80,True,False
2025H2,above,15,cont_before_stop_60,0.2777777777777778,0.19697403259037974,0.36418838806351017,80,80,True,False
2025H2,above,15,cont_before_stop_80,0.25833333333333336,0.17089562289562288,0.3499520248031493,80,80,True,False
2025H2,above,15,returned_to_poc,-0.2611111111111112,-0.35659494159014743,-0.17064628824818037,80,80,True,False
2025H2,above,20,cont_before_reentry_0.25,0.5070522577371892,0.4425360437388012,0.576973451621478,73,73,True,False
2025H2,above,20,cont_before_reentry_0.5,0.5456113647894469,0.4694713472032001,0.6281423212227343,73,73,True,False
2025H2,above,20,cont_before_reentry_0.75,0.4764079147640792,0.39065571870433735,0.5632958766743549,73,73,True,False
2025H2,above,20,cont_before_reentry_1.0,0.3786910197869102,0.28979814260825715,0.46909384746078286,73,73,True,False
2025H2,above,20,cont_before_reentry_1.5,0.22988330796549972,0.1500691333180094,0.31451835454907334,73,73,True,False
2025H2,above,20,cont_before_reentry_2.0,0.16991374936580417,0.09852116676232511,0.24917787467303718,73,73,True,False
2025H2,above,20,cont_before_stop_10,0.258751902587519,0.17703878174519566,0.34205399502844414,73,73,True,False
2025H2,above,20,cont_before_stop_20,0.2776255707762557,0.19250802161854647,0.36447037488086415,73,73,True,False
2025H2,above,20,cont_before_stop_30,0.33018772196854385,0.2433255630396736,0.4205684500443058,73,73,True,False
2025H2,above,20,cont_before_stop_40,0.3364789446981228,0.2519108652974932,0.4269307870693197,73,73,True,False
2025H2,above,20,cont_before_stop_60,0.31202435312024357,0.22416693353353861,0.4121825986916584,73,73,True,False
2025H2,above,20,cont_before_stop_80,0.2949771689497717,0.2053521211763194,0.39000055294853614,73,73,True,False
2025H2,above,20,returned_to_poc,-0.25494672754946734,-0.358209014814138,-0.15789435643436645,73,73,True,False
2025H2,above,30,cont_before_reentry_0.25,0.5033720287451631,0.4336536949685535,0.5713092287762893,67,67,True,False
2025H2,above,30,cont_before_reentry_0.5,0.5470425649530127,0.4668104556803216,0.6346941250793855,67,67,True,False
2025H2,above,30,cont_before_reentry_0.75,0.47927031509121065,0.3868717473576437,0.5733239733239733,67,67,True,False
2025H2,above,30,cont_before_reentry_1.0,0.39668325041459374,0.3072709815444892,0.49174073279852665,67,67,True,False
2025H2,above,30,cont_before_reentry_1.5,0.2431730237700387,0.16230834890790735,0.3339204093256191,67,67,True,False
2025H2,above,30,cont_before_reentry_2.0,0.17584300718629076,0.1,0.2595451725034645,67,67,True,False
2025H2,above,30,cont_before_stop_10,0.2620232172470979,0.1740604007065712,0.35803936072847753,67,67,True,False
2025H2,above,30,cont_before_stop_20,0.2845771144278607,0.19699707415144777,0.37603372237734656,67,67,True,False
2025H2,above,30,cont_before_stop_30,0.3295743504698728,0.23794676236123868,0.4299074207178321,67,67,True,False
2025H2,above,30,cont_before_stop_40,0.3370923161967938,0.24858142558875815,0.4353856431424594,67,67,True,False
2025H2,above,30,cont_before_stop_60,0.3150912106135987,0.22174076941097406,0.41802792687224943,67,67,True,False
2025H2,above,30,cont_before_stop_80,0.3004975124378109,0.2051634371604491,0.3979105749592252,67,67,True,False
2025H2,above,30,returned_to_poc,-0.2827529021558873,-0.3865389486521984,-0.1778371001338514,67,67,True,False
2025H2,above,45,cont_before_reentry_0.25,0.49976105137395466,0.4250235897480257,0.5686382444930261,62,62,True,False
2025H2,above,45,cont_before_reentry_0.5,0.5511350059737157,0.4631839223202096,0.6341042201078223,62,62,True,False
2025H2,above,45,cont_before_reentry_0.75,0.5197132616487455,0.42427157140993027,0.6164315856375041,62,62,True,False
2025H2,above,45,cont_before_reentry_1.0,0.44121863799283156,0.3403995153837647,0.5463453873097859,62,62,True,False
2025H2,above,45,cont_before_reentry_1.5,0.2696535244922342,0.17580197994458696,0.3622037687758419,62,62,True,False
2025H2,above,45,cont_before_reentry_2.0,0.1951015531660693,0.11713895747980035,0.28063355752159125,62,62,True,False
2025H2,above,45,cont_before_stop_10,0.2921146953405018,0.19774922134303843,0.39911869998076893,62,62,True,False
2025H2,above,45,cont_before_stop_20,0.3182795698924731,0.22080434013727646,0.42278174422573644,62,62,True,False
2025H2,above,45,cont_before_stop_30,0.369295101553166,0.26737555323851264,0.4748898307639417,62,62,True,False
2025H2,above,45,cont_before_stop_40,0.3780167264038231,0.27645371263259405,0.48276124168429885,62,62,True,False
2025H2,above,45,cont_before_stop_60,0.3584229390681004,0.2579368871739894,0.4651717076131713,62,62,True,False
2025H2,above,45,cont_before_stop_80,0.34623655913978496,0.24644471274631258,0.4548027844248772,62,62,True,False
2025H2,above,45,returned_to_poc,-0.28853046594982085,-0.3972021512856875,-0.17911800935838648,62,62,True,False
2025H2,above,60,cont_before_reentry_0.25,0.4925925925925926,0.4144059765802023,0.5669120862358265,54,54,True,False
2025H2,above,60,cont_before_reentry_0.5,0.5666666666666667,0.4761470954224696,0.6529100801618218,54,54,True,False
2025H2,above,60,cont_before_reentry_0.75,0.5555555555555556,0.4581587785264255,0.6556549149380031,54,54,True,False
2025H2,above,60,cont_before_reentry_1.0,0.4925925925925926,0.39070409636906495,0.597800131850493,54,54,True,False
2025H2,above,60,cont_before_reentry_1.5,0.3037037037037037,0.20785218701650335,0.4080333969870748,54,54,True,False
2025H2,above,60,cont_before_reentry_2.0,0.23333333333333334,0.14070159415668443,0.3384437954005652,54,54,True,False
2025H2,above,60,cont_before_stop_10,0.3148148148148148,0.20913830426608465,0.424263725692297,54,54,True,False
2025H2,above,60,cont_before_stop_20,0.3481481481481481,0.2402047247321081,0.4522027684584847,54,54,True,False
2025H2,above,60,cont_before_stop_30,0.4111111111111111,0.30744074451366527,0.5263264335528044,54,54,True,False
2025H2,above,60,cont_before_stop_40,0.42222222222222217,0.31723048429898276,0.5345081372682351,54,54,True,False
