day,weekday,fill,window,branch,bias,conviction,counter,dir,pattern,entry,stop_dist,padded,derisk,target_kind,tgt_dist,reason,exit,exit_t,pts,R,dollars
2025-07-17,Thursday,10:10,intime,E4war,BULLISH,MEDIUM,False,long,B2,23167.0,20.0,True,False,draw:equal-highs,4.62,stop,23146.75,10:11,-20.25,-1.012,-410.0
2025-07-22,Tuesday,08:50,premarket,E4war,BULLISH,MEDIUM,False,long,B,23332.5,7.25,False,False,draw:LondonH,15.0,stop,23325.0,09:30,-7.5,-1.034,-155.0
2025-07-29,Tuesday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B,23601.0,8.25,False,False,4R cap (no draw in dir),33.0,stop,23592.5,08:27,-8.5,-1.03,-175.0
2025-07-29,Tuesday,08:27,premarket,E4war,BULLISH,MEDIUM,True,short,B2,23595.25,6.5,False,False,4R cap (no draw in dir),26.0,stop,23602.0,09:29,-6.75,-1.038,-140.0
2025-07-31,Thursday,09:05,premarket,E4war,BULLISH,MEDIUM,False,long,A,23800.25,5.75,False,False,4R cap,23.0,stop,23794.25,09:06,-6.0,-1.043,-125.0
2025-07-31,Thursday,09:08,premarket,E4war,BULLISH,MEDIUM,False,long,A,23800.5,6.25,False,False,4R cap,25.0,stop,23794.0,09:10,-6.5,-1.04,-135.0
2025-08-04,Monday,08:02,premarket,E4war,BULLISH,MEDIUM,False,long,B,23052.25,6.75,False,False,draw:LondonH,25.75,stop,23045.25,08:05,-7.0,-1.037,-145.0
2025-08-04,Monday,08:17,premarket,E4war,BULLISH,MEDIUM,False,long,B,23057.25,13.25,False,False,draw:LondonH,20.75,draw:LondonH,23078.0,08:30,20.75,1.566,410.0
2025-08-04,Monday,10:12,intime,E4war,BULLISH,MEDIUM,False,long,B,23241.25,20.0,True,False,4R cap,80.0,stop,23221.0,10:43,-20.25,-1.012,-410.0
2025-08-06,Wednesday,08:19,premarket,E4war,BULLISH,MEDIUM,False,long,B,23167.25,10.0,False,False,4R cap,40.0,stop,23157.0,08:26,-10.25,-1.025,-210.0
2025-08-06,Wednesday,08:36,premarket,E4war,BULLISH,MEDIUM,False,long,B,23173.0,12.75,False,False,4R cap,51.0,stop,23160.0,09:30,-13.0,-1.02,-265.0
2025-08-06,Wednesday,09:43,intime,E4war,BULLISH,LOW,False,long,B2,23172.5,20.0,True,False,draw:LondonH,54.5,draw:LondonH,23227.0,09:48,54.5,2.725,1085.0
2025-08-06,Wednesday,09:51,intime,E4war,BULLISH,LOW,False,long,B2,23195.5,20.0,True,False,draw:LondonH,31.5,stop,23175.25,09:52,-20.25,-1.012,-410.0
2025-08-07,Thursday,08:07,premarket,E4war,BULLISH,MEDIUM,False,long,B,23587.0,9.0,False,False,4R cap,36.0,4R cap,23623.0,09:33,36.0,4.0,715.0
2025-08-08,Friday,08:48,premarket,E4war,BULLISH,LOW,False,long,B2,23538.25,5.25,False,False,4R cap,21.0,stop,23532.75,08:52,-5.5,-1.048,-115.0
2025-08-08,Friday,08:52,premarket,E4war,BULLISH,LOW,True,short,A,23535.25,12.25,False,False,4R cap (no draw in dir),49.0,stop,23547.75,09:30,-12.5,-1.02,-255.0
2025-08-11,Monday,08:02,premarket,E4war,BEARISH,MEDIUM,True,long,A,23747.75,13.0,False,False,4R cap (no draw in dir),52.0,stop,23734.5,08:23,-13.25,-1.019,-270.0
2025-08-11,Monday,08:28,premarket,E4war,BEARISH,MEDIUM,False,short,B,23729.5,8.75,False,False,draw:AsiaL,22.75,draw:AsiaL,23706.75,09:11,22.75,2.6,450.0
2025-08-11,Monday,09:41,intime,E4war,BEARISH,MEDIUM,False,short,A,23711.0,20.0,True,False,draw:PDL,10.0,stop,23731.25,09:43,-20.25,-1.012,-410.0
2025-08-11,Monday,09:48,intime,E4war,BEARISH,MEDIUM,True,long,B2,23726.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,23706.25,13:38,-20.25,-1.012,-410.0
2025-08-13,Wednesday,08:12,premarket,E4war,BULLISH,MEDIUM,True,short,B,23994.0,7.25,False,False,4R cap (no draw in dir),29.0,stop,24001.5,08:21,-7.5,-1.034,-155.0
2025-08-13,Wednesday,08:26,premarket,E4war,BULLISH,MEDIUM,False,long,A,24001.25,5.75,False,False,draw:equal-highs,13.63,draw:equal-highs,24014.88,08:34,13.63,2.37,267.6
2025-08-13,Wednesday,09:40,intime,E4war,BULLISH,MEDIUM,False,long,A,24051.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,24031.0,09:45,-20.25,-1.012,-410.0
2025-08-13,Wednesday,09:45,intime,E4war,BULLISH,MEDIUM,False,long,A,24045.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,24025.5,09:55,-20.25,-1.012,-410.0
2025-08-14,Thursday,08:15,premarket,E4war,BULLISH,MEDIUM,False,long,B,23960.5,13.5,False,False,4R cap,54.0,stop,23946.75,08:26,-13.75,-1.019,-280.0
2025-08-18,Monday,08:30,premarket,E4war,BULLISH,MEDIUM,False,long,A,23770.75,9.0,False,False,4R cap,36.0,stop,23761.5,08:31,-9.25,-1.028,-190.0
2025-08-18,Monday,08:39,premarket,E4war,BULLISH,MEDIUM,True,short,B2,23759.5,7.75,False,False,4R cap (no draw in dir),31.0,stop,23767.5,08:44,-8.0,-1.032,-165.0
2025-08-18,Monday,09:44,intime,E4war,BULLISH,MEDIUM,False,long,A,23775.0,20.0,True,False,4R cap,80.0,stop,23754.75,09:51,-20.25,-1.012,-410.0
2025-08-22,Friday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,B2,23257.25,9.75,False,False,draw:LondonH,23.5,stop,23247.25,08:13,-10.0,-1.026,-205.0
2025-08-22,Friday,08:13,premarket,E4war,BULLISH,MEDIUM,True,short,B,23248.5,8.5,False,False,4R cap (no draw in dir),34.0,stop,23257.25,08:15,-8.75,-1.029,-180.0
2025-08-25,Monday,08:01,premarket,E4war,BEARISH,MEDIUM,False,short,B,23490.25,7.75,False,False,draw:LondonL,28.25,stop,23498.25,09:27,-8.0,-1.032,-165.0
2025-08-26,Tuesday,08:00,premarket,E4war,BEARISH,MEDIUM,True,long,B,23469.25,12.5,False,False,4R cap (no draw in dir),50.0,stop,23456.5,08:06,-12.75,-1.02,-260.0
2025-08-26,Tuesday,08:17,premarket,E4war,BEARISH,MEDIUM,True,long,B,23459.5,7.75,False,False,4R cap (no draw in dir),31.0,4R cap (no draw in dir),23490.5,09:31,31.0,4.0,615.0
2025-08-27,Wednesday,08:08,premarket,E4war,BULLISH,MEDIUM,False,long,B,23612.5,6.5,False,False,draw:equal-highs,5.25,draw:equal-highs,23617.75,08:13,5.25,0.808,100.0
2025-08-27,Wednesday,08:15,premarket,E4war,BULLISH,MEDIUM,False,long,B2,23617.0,6.25,False,False,draw:equal-highs,10.0,stop,23610.5,08:24,-6.5,-1.04,-135.0
2025-08-27,Wednesday,09:41,intime,E4war,BEARISH,MEDIUM,False,short,A,23544.5,20.0,True,False,4R cap,80.0,stop,23564.75,10:14,-20.25,-1.012,-410.0
2025-08-28,Thursday,08:05,premarket,E4war,BULLISH,MEDIUM,False,long,A,23625.25,10.25,False,False,draw:equal-highs,4.63,draw:equal-highs,23629.88,08:06,4.63,0.452,87.6
2025-08-28,Thursday,08:12,premarket,E4war,BULLISH,MEDIUM,True,short,B2,23616.75,6.75,False,False,4R cap (no draw in dir),27.0,stop,23623.75,08:31,-7.0,-1.037,-145.0
2025-09-08,Monday,08:12,premarket,E4war,BEARISH,MEDIUM,False,short,A,23750.5,8.0,False,False,draw:equal-lows,8.0,stop,23758.75,08:30,-8.25,-1.031,-170.0
2025-09-08,Monday,08:41,premarket,E4war,BEARISH,MEDIUM,False,short,B,23756.0,6.0,False,False,draw:equal-lows,13.5,stop,23762.25,08:45,-6.25,-1.042,-130.0
2025-09-08,Monday,10:11,intime,E4war,BEARISH,MEDIUM,False,short,B2,23852.0,20.0,True,False,draw:PDH,60.75,stop,23872.25,10:30,-20.25,-1.012,-410.0
2025-09-09,Tuesday,08:06,premarket,E3bal,BEARISH,MEDIUM,True,long,B,23849.5,7.75,False,False,4R cap (no draw in dir),31.0,stop,23841.5,08:25,-8.0,-1.032,-165.0
2025-09-09,Tuesday,08:28,premarket,E3bal,BEARISH,MEDIUM,True,long,B,23851.75,9.0,False,False,4R cap (no draw in dir),36.0,stop,23842.5,08:30,-9.25,-1.028,-190.0
2025-09-09,Tuesday,09:46,intime,E3bal,BEARISH,MEDIUM,True,long,A,23840.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,23820.25,09:50,-20.25,-1.012,-410.0
2025-09-10,Wednesday,09:47,intime,E3bal,BULLISH,LOW,True,short,A,23937.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,23958.0,10:02,-20.25,-1.012,-410.0
2025-09-10,Wednesday,10:02,intime,E3bal,BULLISH,LOW,False,long,B,23952.0,27.25,False,False,4R cap (no draw in dir),109.0,stop,23924.5,11:25,-27.5,-1.009,-555.0
2025-09-12,Friday,08:20,premarket,E3bal,BULLISH,MEDIUM,False,long,B,24044.0,11.0,False,False,4R cap (no draw in dir),44.0,stop,24032.75,08:28,-11.25,-1.023,-230.0
2025-09-15,Monday,10:10,intime,E3bal,BULLISH,MEDIUM,True,short,B,24249.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,24269.75,11:00,-20.25,-1.012,-410.0
2025-09-16,Tuesday,09:56,intime,E4war,BEARISH,MEDIUM,False,short,B2,24537.75,20.0,True,False,4R cap,80.0,stop,24558.0,10:18,-20.25,-1.012,-410.0
2025-09-18,Thursday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24742.75,12.5,False,False,draw:LondonH,13.0,stop,24730.0,08:10,-12.75,-1.02,-260.0
2025-09-18,Thursday,08:14,premarket,E4war,BULLISH,MEDIUM,False,long,B,24736.25,9.75,False,False,draw:LondonH,19.5,draw:LondonH,24755.75,08:26,19.5,2.0,385.0
2025-09-19,Friday,08:05,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24743.5,12.0,False,False,draw:AsiaH,5.5,draw:AsiaH,24749.0,08:28,5.5,0.458,105.0
2025-09-19,Friday,08:29,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24752.75,6.25,False,False,4R cap,25.0,stop,24746.25,08:30,-6.5,-1.04,-135.0
2025-09-19,Friday,10:00,intime,E4war,BULLISH,MEDIUM,False,long,B2,24790.75,20.0,True,False,draw:PDH,25.25,stop,24770.5,10:17,-20.25,-1.012,-410.0
2025-09-23,Tuesday,08:11,premarket,E3bal,BULLISH,MEDIUM,False,long,B,25001.75,7.5,False,False,draw:LondonH,24.25,stop,24994.0,08:29,-7.75,-1.033,-160.0
2025-09-23,Tuesday,08:33,premarket,E3bal,BULLISH,MEDIUM,False,long,A,24999.75,16.0,False,False,draw:LondonH,26.25,stop,24983.5,09:35,-16.25,-1.016,-330.0
2025-09-23,Tuesday,10:06,intime,E3bal,BULLISH,MEDIUM,False,long,B,24955.75,22.5,False,False,draw:LondonL,17.25,stop,24933.0,10:25,-22.75,-1.011,-460.0
2025-09-24,Wednesday,08:57,premarket,E3bal,BULLISH,MEDIUM,False,long,A,24878.25,7.25,False,False,4R cap,29.0,stop,24870.75,09:30,-7.5,-1.034,-155.0
2025-09-24,Wednesday,10:00,intime,E3bal,BULLISH,MEDIUM,False,long,B,24821.25,18.75,False,False,draw:equal-highs,41.13,stop,24802.25,10:33,-19.0,-1.013,-385.0
2025-09-26,Friday,09:56,intime,E3bal,BULLISH,MEDIUM,True,short,A,24679.5,20.0,True,False,draw:LondonH,7.25,stop,24699.75,09:56,-20.25,-1.012,-410.0
2025-09-26,Friday,10:04,intime,E3bal,BULLISH,MEDIUM,True,short,B,24684.25,45.75,False,True,draw:LondonH,12.0,draw:LondonH,24672.25,10:05,12.0,0.262,117.5
2025-09-29,Monday,08:02,premarket,E3bal,BEARISH,MEDIUM,False,short,A,24873.25,6.5,False,False,4R cap,26.0,stop,24880.0,08:10,-6.75,-1.038,-140.0
2025-09-29,Monday,08:42,premarket,E3bal,BEARISH,MEDIUM,False,short,B,24887.25,8.75,False,False,4R cap,35.0,stop,24896.25,08:44,-9.0,-1.029,-185.0
2025-09-29,Monday,09:40,intime,E3bal,BEARISH,MEDIUM,False,short,A,24873.0,19.5,False,False,draw:PDH,55.0,stop,24892.75,09:42,-19.75,-1.013,-400.0
2025-09-30,Tuesday,08:18,premarket,E3bal,BULLISH,MEDIUM,False,long,B,24800.25,11.25,False,False,4R cap,45.0,stop,24788.75,09:33,-11.5,-1.022,-235.0
2025-09-30,Tuesday,09:47,intime,E3bal,BULLISH,LOW,True,short,A,24794.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,24814.25,10:48,-20.25,-1.012,-410.0
2025-10-06,Monday,09:49,intime,E3bal,BULLISH,MEDIUM,True,short,A,25159.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,25180.0,10:21,-20.25,-1.012,-410.0
2025-10-07,Tuesday,10:05,intime,E3bal,BULLISH,MEDIUM,True,short,B,25219.25,30.75,False,False,4R cap (no draw in dir),123.0,stop,25250.25,10:10,-31.0,-1.008,-625.0
2025-10-07,Tuesday,10:10,intime,E3bal,BULLISH,MEDIUM,False,long,B,25246.25,32.0,False,False,4R cap (no draw in dir),128.0,stop,25214.0,10:27,-32.25,-1.008,-650.0
2025-10-08,Wednesday,08:05,premarket,E3bal,BULLISH,MEDIUM,True,short,B,25078.0,11.25,False,False,4R cap (no draw in dir),45.0,stop,25089.5,09:20,-11.5,-1.022,-235.0
2025-10-10,Friday,08:00,premarket,E3bal,BULLISH,MEDIUM,False,long,B,25322.5,8.75,False,False,draw:equal-highs,17.0,stop,25313.5,08:38,-9.0,-1.029,-185.0
2025-10-10,Friday,09:01,premarket,E3bal,BULLISH,MEDIUM,False,long,A,25305.0,7.75,False,False,draw:AsiaL,5.25,draw:AsiaL,25310.25,09:01,5.25,0.677,100.0
2025-10-10,Friday,10:08,intime,E3bal,BULLISH,MEDIUM,False,long,B,25352.75,25.25,False,False,4R cap (no draw in dir),101.0,stop,25327.25,10:14,-25.5,-1.01,-515.0
2025-10-16,Thursday,08:26,premarket,E3bal,BULLISH,MEDIUM,True,short,B,25035.0,10.5,False,False,4R cap (no draw in dir),42.0,stop,25045.75,08:29,-10.75,-1.024,-220.0
2025-10-16,Thursday,09:45,intime,E3bal,BULLISH,MEDIUM,False,long,A,25092.0,54.0,False,True,draw:PDH,23.0,draw:PDH,25115.0,09:45,23.0,0.426,227.5
2025-10-16,Thursday,10:06,intime,E3bal,BULLISH,MEDIUM,False,long,A,25081.75,46.75,False,True,draw:PDH,33.25,stop,25034.75,10:11,-47.0,-1.005,-472.5
2025-10-17,Friday,09:05,premarket,E4war,BULLISH,MEDIUM,True,short,A,24749.75,11.75,False,False,4R cap (no draw in dir),47.0,stop,24761.75,09:08,-12.0,-1.021,-245.0
2025-10-17,Friday,09:13,premarket,E4war,BULLISH,MEDIUM,False,long,B2,24763.5,11.0,False,False,4R cap,44.0,stop,24752.25,09:14,-11.25,-1.023,-230.0
2025-10-20,Monday,08:55,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25116.25,7.0,False,False,4R cap,28.0,4R cap,25144.25,09:03,28.0,4.0,555.0
2025-10-20,Monday,09:53,intime,E4war,BULLISH,MEDIUM,False,long,B2,25222.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,25202.0,09:57,-20.25,-1.012,-410.0
2025-10-20,Monday,09:57,intime,E4war,BULLISH,MEDIUM,False,long,B2,25218.5,15.25,False,False,4R cap (no draw in dir),61.0,stop,25203.0,09:57,-15.5,-1.016,-315.0
2025-10-21,Tuesday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B,25307.0,9.25,False,False,4R cap,37.0,stop,25297.5,08:32,-9.5,-1.027,-195.0
2025-10-21,Tuesday,08:45,premarket,E4war,BULLISH,MEDIUM,False,long,B,25306.0,14.5,False,False,draw:equal-highs,39.25,stop,25291.25,09:09,-14.75,-1.017,-300.0
2025-10-21,Tuesday,09:41,intime,E4war,BULLISH,MEDIUM,False,long,B2,25281.25,20.0,True,False,draw:equal-highs,64.0,stop,25261.0,09:41,-20.25,-1.012,-410.0
2025-10-21,Tuesday,10:00,intime,E4war,BEARISH,MEDIUM,False,short,A,25234.75,20.0,True,False,draw:PWH,55.25,stop,25255.0,10:17,-20.25,-1.012,-410.0
2025-10-22,Wednesday,08:15,premarket,E4war,BEARISH,MEDIUM,False,short,B2,25251.75,5.0,False,False,4R cap,20.0,stop,25257.0,08:16,-5.25,-1.05,-110.0
2025-10-22,Wednesday,08:18,premarket,E4war,BEARISH,MEDIUM,False,short,B2,25252.0,8.0,False,False,4R cap,32.0,stop,25260.25,08:18,-8.25,-1.031,-170.0
2025-10-22,Wednesday,09:43,intime,E4war,BULLISH,MEDIUM,False,long,A,25233.0,20.0,True,False,draw:AsiaH,57.0,stop,25212.75,10:14,-20.25,-1.012,-410.0
2025-10-23,Thursday,08:00,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24973.0,10.0,False,False,draw:LondonL,10.25,draw:LondonL,24962.75,08:00,10.25,1.025,200.0
2025-10-23,Thursday,08:05,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24959.75,14.25,False,False,draw:AsiaL,8.5,stop,24974.25,08:06,-14.5,-1.018,-295.0
2025-10-24,Friday,08:59,premarket,E4war,BULLISH,MEDIUM,False,long,A,25452.75,6.5,False,False,4R cap (no draw in dir),26.0,4R cap (no draw in dir),25478.75,09:10,26.0,4.0,515.0
2025-10-27,Monday,08:02,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25827.75,10.5,False,False,draw:LondonH,24.75,stop,25817.0,09:21,-10.75,-1.024,-220.0
2025-10-28,Tuesday,08:11,premarket,E4war,BULLISH,MEDIUM,False,long,B2,26004.25,6.5,False,False,draw:PDH,14.5,draw:PDH,26018.75,08:19,14.5,2.231,285.0
2025-10-28,Tuesday,08:21,premarket,E4war,BULLISH,MEDIUM,False,long,B2,26020.25,9.5,False,False,4R cap (no draw in dir),38.0,stop,26010.5,08:33,-9.75,-1.026,-200.0
2025-10-28,Tuesday,09:41,intime,E4war,BULLISH,MEDIUM,False,long,B2,26067.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,26047.25,09:48,-20.25,-1.012,-410.0
2025-10-28,Tuesday,10:00,intime,E4war,BULLISH,MEDIUM,False,long,B2,26065.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,26045.0,10:26,-20.25,-1.012,-410.0
2025-10-29,Wednesday,08:10,premarket,E4war,BULLISH,MEDIUM,False,long,B,26282.75,11.0,False,False,draw:LondonH,27.0,stop,26271.5,08:21,-11.25,-1.023,-230.0
2025-10-29,Wednesday,08:48,premarket,E4war,BULLISH,MEDIUM,False,long,B,26256.5,9.25,False,False,4R cap,37.0,4R cap,26293.5,09:51,37.0,4.0,735.0
2025-10-29,Wednesday,10:04,intime,E4war,BULLISH,MEDIUM,False,long,A,26303.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,26283.25,10:05,-20.25,-1.012,-410.0
2025-10-29,Wednesday,10:07,intime,E4war,BULLISH,MEDIUM,False,long,A,26286.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,26265.75,10:12,-20.25,-1.012,-410.0
2025-10-31,Friday,08:48,premarket,E4war,BULLISH,MEDIUM,False,long,B,26224.25,8.25,False,False,draw:LondonH,8.0,stop,26215.75,08:49,-8.5,-1.03,-175.0
2025-10-31,Friday,08:54,premarket,E4war,BULLISH,MEDIUM,False,long,B,26227.5,10.75,False,False,draw:LondonH,4.75,stop,26216.5,08:55,-11.0,-1.023,-225.0
2025-10-31,Friday,10:11,intime,E4war,BULLISH,MEDIUM,False,long,B2,26102.25,20.0,True,False,draw:LondonL,41.75,stop,26082.0,10:14,-20.25,-1.012,-410.0
2025-11-04,Tuesday,08:08,premarket,E4war,BULLISH,HIGH,False,long,B,25762.5,10.25,False,False,4R cap,41.0,stop,25752.0,08:09,-10.5,-1.024,-215.0
2025-11-11,Tuesday,08:19,premarket,E4war,BEARISH,MEDIUM,False,short,B2,25611.75,11.25,False,False,4R cap,45.0,stop,25623.25,09:22,-11.5,-1.022,-235.0
2025-11-11,Tuesday,09:43,intime,E4war,BEARISH,MEDIUM,False,short,B2,25594.25,20.0,True,False,draw:LondonL,12.0,stop,25614.5,09:44,-20.25,-1.012,-410.0
2025-11-11,Tuesday,09:49,intime,E4war,BEARISH,MEDIUM,False,short,B2,25606.0,20.0,True,False,draw:LondonL,23.75,draw:LondonL,25582.25,09:49,23.75,1.188,470.0
2025-11-18,Tuesday,09:17,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24728.25,5.25,False,False,4R cap,21.0,stop,24733.75,09:17,-5.5,-1.048,-115.0
2025-11-18,Tuesday,09:22,premarket,E4war,BEARISH,MEDIUM,False,short,B2,24724.5,14.25,False,False,4R cap,57.0,stop,24739.0,09:30,-14.5,-1.018,-295.0
2025-11-26,Wednesday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,A,25175.5,7.0,False,False,draw:PDH,21.0,stop,25168.25,08:04,-7.25,-1.036,-150.0
2025-11-26,Wednesday,08:05,premarket,E4war,BULLISH,MEDIUM,False,long,A,25173.75,5.75,False,False,draw:PDH,22.75,draw:PDH,25196.5,08:19,22.75,3.957,450.0
2025-11-26,Wednesday,09:53,intime,E4war,BULLISH,MEDIUM,False,long,A,25238.25,20.0,True,False,4R cap,80.0,stop,25218.0,09:55,-20.25,-1.012,-410.0
2025-11-26,Wednesday,09:55,intime,E4war,BULLISH,MEDIUM,False,long,A,25231.75,20.0,True,False,4R cap,80.0,stop,25211.5,09:55,-20.25,-1.012,-410.0
2025-11-27,Thursday,08:27,premarket,E4war,BEARISH,MEDIUM,False,short,B,25295.25,6.75,False,False,4R cap,27.0,stop,25302.25,08:30,-7.0,-1.037,-145.0
2025-11-27,Thursday,08:36,premarket,E4war,BEARISH,MEDIUM,False,short,B,25303.0,11.25,False,False,4R cap,45.0,stop,25314.5,09:31,-11.5,-1.022,-235.0
2025-11-27,Thursday,10:11,intime,E4war,BEARISH,MEDIUM,False,short,B2,25298.5,20.0,True,False,4R cap,80.0,eod,25302.0,12:59,-3.5,-0.175,-75.0
2025-12-02,Tuesday,08:10,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25492.75,5.25,False,False,draw:LondonH,16.0,stop,25487.25,08:22,-5.5,-1.048,-115.0
2025-12-02,Tuesday,08:23,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25492.5,5.75,False,False,draw:LondonH,16.25,stop,25486.5,08:31,-6.0,-1.043,-125.0
2025-12-08,Monday,08:43,premarket,E4war,BULLISH,MEDIUM,False,long,B,25798.75,6.0,False,False,draw:LondonH,22.5,draw:LondonH,25821.25,09:04,22.5,3.75,445.0
2025-12-08,Monday,09:13,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25817.75,5.0,False,False,draw:LondonH,3.5,stop,25812.5,09:15,-5.25,-1.05,-110.0
2025-12-08,Monday,09:46,intime,E4war,BULLISH,MEDIUM,False,long,B2,25799.25,20.0,True,False,draw:LondonH,22.0,stop,25779.0,09:48,-20.25,-1.012,-410.0
2025-12-10,Wednesday,08:55,premarket,E4war,BEARISH,MEDIUM,True,long,B,25681.0,8.0,False,False,4R cap (no draw in dir),32.0,stop,25672.75,08:59,-8.25,-1.031,-170.0
2025-12-10,Wednesday,09:27,premarket,E4war,BEARISH,MEDIUM,True,long,B2,25659.75,8.25,False,False,4R cap (no draw in dir),33.0,stop,25651.25,09:28,-8.5,-1.03,-175.0
2025-12-10,Wednesday,09:42,intime,E4war,BEARISH,MEDIUM,False,short,A,25626.0,20.0,True,False,draw:LondonL,10.0,stop,25646.25,09:43,-20.25,-1.012,-410.0
2025-12-10,Wednesday,09:44,intime,E4war,BEARISH,MEDIUM,False,short,A,25643.75,20.0,True,False,draw:LondonL,27.75,stop,25664.0,09:47,-20.25,-1.012,-410.0
2025-12-11,Thursday,09:18,premarket,E4war,BULLISH,LOW,True,short,A,25667.25,7.5,False,False,4R cap (no draw in dir),30.0,stop,25675.0,09:22,-7.75,-1.033,-160.0
2025-12-15,Monday,08:14,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25615.0,5.75,False,False,4R cap,23.0,stop,25609.0,08:17,-6.0,-1.043,-125.0
2025-12-15,Monday,08:26,premarket,E4war,BULLISH,MEDIUM,False,long,B,25610.5,12.5,False,False,4R cap,50.0,4R cap,25660.5,09:28,50.0,4.0,995.0
2025-12-16,Tuesday,08:47,premarket,E4war,BULLISH,MEDIUM,False,long,B,25304.5,11.25,False,False,4R cap,45.0,stop,25293.0,08:48,-11.5,-1.022,-235.0
2025-12-16,Tuesday,09:09,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25264.75,10.0,False,False,4R cap,40.0,stop,25254.5,09:10,-10.25,-1.025,-210.0
2025-12-19,Friday,08:11,premarket,E4war,BEARISH,HIGH,False,short,B2,25300.75,5.0,False,False,4R cap,20.0,stop,25306.0,08:12,-5.25,-1.05,-110.0
2025-12-19,Friday,08:12,premarket,E4war,BEARISH,HIGH,False,short,B2,25301.5,6.25,False,False,4R cap,25.0,stop,25308.0,08:12,-6.5,-1.04,-135.0
2025-12-23,Tuesday,09:51,intime,E4war,BEARISH,MEDIUM,True,long,A,25726.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,25705.75,09:54,-20.25,-1.012,-410.0
2025-12-23,Tuesday,09:54,intime,E4war,BEARISH,MEDIUM,True,long,A,25721.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,25701.5,09:54,-20.25,-1.012,-410.0
2025-12-26,Friday,08:05,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25892.75,6.0,False,False,draw:equal-highs,8.25,draw:equal-highs,25901.0,08:21,8.25,1.375,160.0
2025-12-26,Friday,08:21,premarket,E4war,BULLISH,MEDIUM,False,long,B2,25900.25,7.25,False,False,draw:equal-highs,0.75,draw:equal-highs,25901.0,08:21,0.75,0.103,10.0
2025-12-26,Friday,09:49,intime,E4war,BULLISH,MEDIUM,False,long,B2,25916.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,25895.75,09:50,-20.25,-1.012,-410.0
2025-12-26,Friday,09:50,intime,E4war,BULLISH,MEDIUM,False,long,B2,25915.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,25895.0,09:50,-20.25,-1.012,-410.0
2025-12-30,Tuesday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B,25726.5,5.0,False,False,4R cap,20.0,stop,25721.25,08:31,-5.25,-1.05,-110.0
2025-12-30,Tuesday,08:31,premarket,E4war,BULLISH,MEDIUM,True,short,B,25728.25,7.0,False,False,4R cap (no draw in dir),28.0,4R cap (no draw in dir),25700.25,08:38,28.0,4.0,555.0
2025-12-30,Tuesday,09:47,intime,E4war,BULLISH,MEDIUM,True,short,A,25702.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,25722.75,09:49,-20.25,-1.012,-410.0
2025-12-30,Tuesday,10:03,intime,E4war,BULLISH,MEDIUM,False,long,B2,25743.5,20.0,True,False,draw:equal-highs,32.0,stop,25723.25,10:07,-20.25,-1.012,-410.0
2025-12-31,Wednesday,08:14,premarket,E4war,BULLISH,MEDIUM,False,long,B,25630.25,5.0,False,False,4R cap,20.0,4R cap,25650.25,08:30,20.0,4.0,395.0
2025-12-31,Wednesday,09:56,intime,E4war,BULLISH,MEDIUM,False,long,B2,25625.0,20.0,True,False,4R cap,80.0,stop,25604.75,09:56,-20.25,-1.012,-410.0
2026-01-02,Friday,08:18,premarket,E4war,BULLISH,LOW,False,long,B,25704.75,7.5,False,False,4R cap,30.0,stop,25697.0,08:24,-7.75,-1.033,-160.0
