day,time,bias,tier,score,direction,draws
2025-01-29,08:00,BEARISH,MEDIUM,5,bearish,21245.50:equal-lows|21628.50:LondonL|21608.75:AsiaH
2025-01-29,09:30,BEARISH,MEDIUM,6,bearish,21245.50:equal-lows|21554.25:AsiaL|21377.75:PWL
2025-01-30,08:00,NEUTRAL,NEUTRAL,5,bearish,21245.50:equal-lows|21578.50:AsiaL|21377.75:PWL
2025-01-30,09:00,NEUTRAL,NEUTRAL,4,bullish,21679.50:equal-highs|21688.12:equal-highs|21697.00:PDH
2025-01-30,09:30,NEUTRAL,NEUTRAL,4,bullish,21679.50:equal-highs|21688.12:equal-highs|21697.00:PDH
2025-01-30,10:00,NEUTRAL,NEUTRAL,4,bullish,21688.12:equal-highs|21697.00:PDH|21715.50:LondonH
2025-01-31,08:00,NEUTRAL,NEUTRAL,4,bearish,21680.00:AsiaL|21575.62:equal-lows|21742.75:LondonL
2025-01-31,09:00,BEARISH,MEDIUM,5,bearish,21680.00:AsiaL|21575.62:equal-lows|21742.75:LondonL
2025-01-31,09:30,BEARISH,MEDIUM,5,bearish,21680.00:AsiaL|21575.62:equal-lows|21742.75:LondonL
2025-01-31,09:45,BEARISH,MEDIUM,5,bearish,21680.00:AsiaL|21575.62:equal-lows|21787.75:PDH
2025-02-03,08:00,NEUTRAL,NEUTRAL,4,bullish,21609.38:equal-highs|21679.50:equal-highs|21688.12:equal-highs
2025-02-03,09:30,NEUTRAL,NEUTRAL,4,bullish,21609.38:equal-highs|21679.50:equal-highs|21688.12:equal-highs
2025-02-04,08:00,BULLISH,MEDIUM,4,bullish,21475.12:equal-highs|21498.50:LondonH|21549.50:AsiaH
2025-02-04,08:30,BULLISH,MEDIUM,4,bullish,21475.12:equal-highs|21498.50:LondonH|21549.50:AsiaH
2025-02-04,09:30,BULLISH,MEDIUM,4,bullish,21475.12:equal-highs|21498.50:LondonH|21549.50:AsiaH
2025-02-04,09:45,BULLISH,LOW,3,bullish,21549.50:AsiaH|21600.00:PDH|21966.00:PWH
2025-02-05,08:00,NEUTRAL,NEUTRAL,2,bullish,21692.88:equal-highs|21534.25:AsiaL|21540.75:LondonH
2025-02-05,09:30,NEUTRAL,NEUTRAL,2,bullish,21692.88:equal-highs|21623.75:AsiaH|21966.00:PWH
2025-02-06,08:00,BULLISH,MEDIUM,4,bullish,21796.38:equal-highs|21830.38:equal-highs|21806.25:PDH
2025-02-06,08:45,BULLISH,MEDIUM,5,bullish,21796.38:equal-highs|21830.38:equal-highs|21758.25:AsiaL
2025-02-06,09:30,BULLISH,MEDIUM,5,bullish,21796.38:equal-highs|21830.38:equal-highs|21806.25:PDH
2025-02-06,10:00,BULLISH,MEDIUM,5,bullish,21830.38:equal-highs|21806.25:PDH|21966.00:PWH
2025-02-07,08:00,NEUTRAL,NEUTRAL,4,bullish,21881.75:LondonH|21899.25:PDH|21966.00:PWH
2025-02-07,08:30,NEUTRAL,NEUTRAL,3,bullish,21881.75:LondonH|21899.25:PDH|21966.00:PWH
2025-02-07,08:45,BULLISH,LOW,3,bullish,21899.25:PDH|21966.00:PWH
2025-02-07,09:30,BULLISH,LOW,3,bullish,21899.25:PDH|21966.00:PWH
2025-02-07,09:45,BULLISH,LOW,3,bullish,21966.00:PWH
2025-02-07,10:15,BULLISH,MEDIUM,4,bullish,21796.38:equal-highs|21830.38:equal-highs|21881.75:LondonH
2025-02-10,08:00,BULLISH,MEDIUM,5,bullish,21752.50:LondonH|21796.38:equal-highs|21830.38:equal-highs
2025-02-10,08:30,BULLISH,MEDIUM,5,bullish,21796.38:equal-highs|21830.38:equal-highs|21882.00:equal-highs
2025-02-10,09:30,BULLISH,MEDIUM,5,bullish,21796.38:equal-highs|21830.38:equal-highs|21882.00:equal-highs
2025-02-10,09:45,BULLISH,MEDIUM,5,bullish,21830.38:equal-highs|21882.00:equal-highs|21968.00:PWH
2025-02-11,08:00,NEUTRAL,NEUTRAL,3,bearish,21719.00:LondonL|21683.00:PDL|20998.25:PWL
2025-02-11,08:30,NEUTRAL,NEUTRAL,2,bearish,21683.00:PDL|20998.25:PWL
2025-02-11,09:30,NEUTRAL,NEUTRAL,2,bearish,21683.00:PDL|20998.25:PWL
2025-02-11,10:15,BULLISH,MEDIUM,5,bullish,21830.38:equal-highs|21882.00:equal-highs|21812.75:AsiaH
2025-02-12,08:00,NEUTRAL,NEUTRAL,3,bullish,21884.00:equal-highs|21871.50:PDH|21968.00:PWH
2025-02-12,08:45,NEUTRAL,NEUTRAL,3,bullish,21731.62:equal-highs|21884.00:equal-highs|21669.50:PDL
2025-02-12,09:30,NEUTRAL,NEUTRAL,2,bearish,20998.25:PWL
2025-02-13,08:00,BULLISH,LOW,3,bullish,21839.75:equal-highs|21871.25:AsiaL|21893.50:LondonH
2025-02-13,08:45,NEUTRAL,NEUTRAL,2,bullish,21893.50:LondonH|21927.00:PDH|21968.00:PWH
2025-02-13,09:15,NEUTRAL,NEUTRAL,2,bullish,21893.50:LondonH|21927.00:PDH|21968.00:PWH
2025-02-13,09:30,NEUTRAL,NEUTRAL,2,bullish,21893.50:LondonH|21927.00:PDH|21968.00:PWH
2025-02-13,09:45,BULLISH,LOW,3,bullish,21927.00:PDH|21968.00:PWH
2025-02-14,08:00,NEUTRAL,NEUTRAL,4,bearish,21766.00:equal-lows|21755.50:equal-lows|21717.38:equal-lows
2025-02-14,09:30,BEARISH,MEDIUM,5,bearish,21766.00:equal-lows|21755.50:equal-lows|21717.38:equal-lows
2025-02-14,10:15,BEARISH,MEDIUM,4,bearish,21766.00:equal-lows|21755.50:equal-lows|21717.38:equal-lows
2025-02-17,08:00,BEARISH,MEDIUM,5,bearish,21755.50:equal-lows|22225.00:LondonL|22215.75:AsiaL
2025-02-17,08:15,BEARISH,MEDIUM,5,bearish,21755.50:equal-lows|22225.00:LondonL|22215.75:AsiaL
2025-02-17,09:30,BEARISH,MEDIUM,5,bearish,21755.50:equal-lows|22225.00:LondonL|22215.75:AsiaL
2025-02-18,08:00,BULLISH,MEDIUM,4,bullish,22319.75:LondonH
2025-02-18,09:30,BULLISH,MEDIUM,5,bullish,22268.75:AsiaH|22278.25:PWH|22319.75:LondonH
2025-02-18,09:45,BULLISH,MEDIUM,4,bullish,22263.00:LondonL|22268.75:AsiaH|22231.50:AsiaL
2025-02-19,08:00,BEARISH,MEDIUM,6,bearish,22196.88:equal-lows|22125.50:equal-lows|22102.75:PDL
2025-02-19,08:30,BEARISH,MEDIUM,6,bearish,22125.50:equal-lows|22102.75:PDL|21510.75:PWL
2025-02-19,09:30,BEARISH,MEDIUM,6,bearish,22196.88:equal-lows|22125.50:equal-lows|22102.75:PDL
2025-02-19,09:45,BEARISH,MEDIUM,6,bearish,22125.50:equal-lows|22102.75:PDL|21510.75:PWL
2025-02-20,08:00,BULLISH,MEDIUM,5,bullish,22217.75:equal-highs|22253.75:equal-highs|22270.62:equal-highs
2025-02-20,09:15,BULLISH,MEDIUM,5,bullish,22253.75:equal-highs|22270.62:equal-highs|22278.25:PWH
2025-02-20,09:30,BULLISH,MEDIUM,5,bullish,22219.75:LondonH|22253.75:equal-highs|22270.62:equal-highs
2025-02-20,09:45,BULLISH,MEDIUM,6,bullish,22217.75:equal-highs|22253.75:equal-highs|22270.62:equal-highs
2025-02-20,10:00,NEUTRAL,NEUTRAL,2,bearish,21510.75:PWL
2025-02-21,08:00,BULLISH,MEDIUM,5,bullish,22227.75:equal-highs|22273.75:equal-highs|22319.00:equal-highs
2025-02-21,08:30,BULLISH,MEDIUM,5,bullish,22273.75:equal-highs|22319.00:equal-highs
2025-02-21,09:30,BULLISH,MEDIUM,6,bullish,22217.75:equal-highs|22225.50:PDH|22273.75:equal-highs
2025-02-21,09:45,BULLISH,MEDIUM,5,bullish,22176.50:equal-highs|22217.75:equal-highs|22225.50:PDH
2025-02-24,08:00,BEARISH,LOW,3,bearish,21732.75:AsiaL|21701.00:LondonL|21676.75:PDL
2025-02-24,09:00,NEUTRAL,NEUTRAL,5,bullish,22176.50:equal-highs|22227.75:equal-highs|22273.75:equal-highs
2025-02-24,09:30,NEUTRAL,NEUTRAL,5,bullish,22176.50:equal-highs|22227.75:equal-highs|22273.75:equal-highs
2025-02-24,09:45,NEUTRAL,NEUTRAL,5,bullish,22176.50:equal-highs|22227.75:equal-highs|22273.75:equal-highs
2025-02-25,08:00,NEUTRAL,NEUTRAL,4,bullish,21453.62:equal-highs|21803.38:equal-highs|22176.50:equal-highs
2025-02-25,09:30,NEUTRAL,NEUTRAL,5,bullish,21453.62:equal-highs|21803.38:equal-highs|22176.50:equal-highs
2025-02-25,09:45,NEUTRAL,NEUTRAL,4,bullish,21453.62:equal-highs|21803.38:equal-highs|22176.50:equal-highs
2025-02-26,08:00,BEARISH,MEDIUM,6,bearish,21267.00:AsiaH|21259.50:LondonL|21200.00:AsiaL
2025-02-26,09:00,BEARISH,MEDIUM,4,bearish,21259.50:LondonL|21200.00:AsiaL|20990.00:PDL
2025-02-26,09:30,BEARISH,MEDIUM,4,bearish,21200.00:AsiaL|20990.00:PDL
2025-02-26,09:45,BEARISH,MEDIUM,4,bearish,21200.00:AsiaL|20990.00:PDL
2025-02-26,10:00,NEUTRAL,NEUTRAL,5,bullish,21328.75:equal-highs|21451.75:PDH|21803.38:equal-highs
2025-02-27,08:00,NEUTRAL,NEUTRAL,5,bullish,21452.62:equal-highs|21803.38:equal-highs|21386.50:LondonH
2025-02-27,09:30,BEARISH,LOW,3,bearish,21250.00:LondonL|21216.00:AsiaH|21108.00:AsiaL
2025-02-27,09:45,BEARISH,LOW,3,bearish,21108.00:AsiaL|21055.00:PDL
2025-02-28,08:00,NEUTRAL,NEUTRAL,3,bearish,20552.75:LondonL|20515.50:PDL
2025-02-28,08:45,BEARISH,MEDIUM,5,bearish,20552.75:LondonL|20515.50:PDL
2025-02-28,09:30,BEARISH,MEDIUM,5,bearish,20552.75:LondonL|20515.50:PDL
2025-02-28,09:45,BEARISH,MEDIUM,5,bearish,20552.75:LondonL|20515.50:PDL
2025-02-28,10:15,BEARISH,MEDIUM,4,bearish,20667.75:AsiaH|20552.75:LondonL|20515.50:PDL
2025-03-03,08:00,NEUTRAL,NEUTRAL,4,bullish,21327.62:equal-highs|21101.00:LondonH|21813.00:PWH
2025-03-03,09:30,NEUTRAL,NEUTRAL,5,bullish,21327.62:equal-highs|21101.00:LondonH|21813.00:PWH
2025-03-03,10:00,NEUTRAL,NEUTRAL,2,bearish,20460.50:PWL
2025-03-04,08:00,BEARISH,MEDIUM,5,bearish,20305.25:LondonL
2025-03-04,08:15,BEARISH,MEDIUM,5,bearish,
2025-03-04,09:30,BEARISH,MEDIUM,5,bearish,20316.75:PDL|20305.25:LondonL
2025-03-04,09:45,BEARISH,MEDIUM,5,bearish,20316.75:PDL|20305.25:LondonL
2025-03-05,08:00,NEUTRAL,NEUTRAL,4,bearish,20464.50:equal-lows|20441.00:LondonL|20075.25:PDL
2025-03-05,08:15,NEUTRAL,NEUTRAL,4,bearish,20464.50:equal-lows|20441.00:LondonL|20075.25:PDL
2025-03-05,09:30,NEUTRAL,NEUTRAL,3,bearish,20075.25:PDL
2025-03-06,08:00,BEARISH,MEDIUM,4,bearish,20352.75:LondonL|20215.00:PDL
2025-03-06,08:15,BEARISH,MEDIUM,4,bearish,20215.00:PDL
2025-03-06,09:30,BEARISH,MEDIUM,4,bearish,20215.00:PDL
2025-03-07,08:00,NEUTRAL,NEUTRAL,3,bearish,20092.00:LondonL|20003.00:PDL
2025-03-07,08:30,NEUTRAL,NEUTRAL,3,bearish,20092.00:LondonL|20003.00:PDL
2025-03-07,09:30,BEARISH,MEDIUM,4,bearish,20003.00:PDL
2025-03-10,08:00,BEARISH,MEDIUM,4,bearish,19920.50:LondonL|19765.50:PWL
2025-03-10,08:15,BEARISH,MEDIUM,4,bearish,19765.50:PWL
2025-03-10,09:30,BEARISH,MEDIUM,4,bearish,19765.50:PWL
2025-03-10,10:00,BEARISH,MEDIUM,4,bearish,19765.50:PWL
2025-03-11,08:00,NEUTRAL,NEUTRAL,5,bullish,20152.50:PDH|20226.88:equal-highs|19765.50:PWL
2025-03-11,08:15,NEUTRAL,NEUTRAL,5,bullish,20152.50:PDH|20226.88:equal-highs|19495.00:AsiaH
2025-03-11,09:30,BEARISH,MEDIUM,4,bearish,19403.00:LondonL|19139.25:PDL
2025-03-11,09:45,BEARISH,MEDIUM,5,bearish,19495.00:AsiaH|19403.00:LondonL|19139.25:PDL
2025-03-12,08:00,NEUTRAL,NEUTRAL,4,bullish,20154.50:equal-highs|19608.25:LondonH|19686.75:PDH
2025-03-12,09:30,NEUTRAL,NEUTRAL,5,bullish,20154.50:equal-highs|19765.50:PWL|21121.00:PWH
2025-03-13,08:00,NEUTRAL,NEUTRAL,6,bullish,20154.50:equal-highs|19631.00:LondonH|19694.00:AsiaH
2025-03-13,08:15,NEUTRAL,NEUTRAL,5,bullish,19493.88:equal-highs|20154.50:equal-highs|19510.00:AsiaL
2025-03-13,08:30,NEUTRAL,NEUTRAL,5,bullish,20154.50:equal-highs|19631.00:LondonH|19694.00:AsiaH
2025-03-13,09:30,NEUTRAL,NEUTRAL,4,bullish,19631.00:LondonH|19694.00:AsiaH|19765.50:PWL
2025-03-13,09:45,NEUTRAL,NEUTRAL,5,bullish,19481.62:equal-highs|19493.88:equal-highs|19510.00:AsiaL
2025-03-13,10:00,BEARISH,MEDIUM,4,bearish,
2025-03-14,08:00,NEUTRAL,NEUTRAL,4,bullish,19485.62:equal-highs|19493.88:equal-highs|19631.00:PDH
2025-03-14,08:15,NEUTRAL,NEUTRAL,4,bullish,19490.25:equal-highs|19497.38:equal-highs|19631.00:PDH
2025-03-14,09:30,NEUTRAL,NEUTRAL,4,bullish,19481.62:equal-highs|19487.75:LondonH|19493.88:equal-highs
2025-03-14,09:45,NEUTRAL,NEUTRAL,3,bullish,19631.00:PDH|19765.50:PWL|21121.00:PWH
2025-03-17,08:00,NEUTRAL,NEUTRAL,2,bullish,19717.00:LondonH|20152.50:PWH
2025-03-17,08:45,BULLISH,LOW,3,bullish,20152.50:PWH
2025-03-17,09:30,BULLISH,MEDIUM,4,bullish,19717.00:LondonH|20152.50:PWH
2025-03-17,09:45,BULLISH,MEDIUM,4,bullish,20152.50:PWH
2025-03-18,08:00,BEARISH,MEDIUM,5,bearish,19922.50:LondonL|19554.75:PDL|19399.62:equal-lows
2025-03-18,09:00,BEARISH,MEDIUM,5,bearish,19554.75:PDL|19399.62:equal-lows|19139.25:PWL
2025-03-18,09:30,BEARISH,MEDIUM,5,bearish,19554.75:PDL|19399.62:equal-lows|19139.25:PWL
2025-03-19,08:00,BULLISH,MEDIUM,4,bullish,19789.75:LondonH|19797.50:AsiaH|20038.50:PDH
2025-03-19,09:30,BULLISH,MEDIUM,4,bullish,20038.50:PDH|20152.50:PWH
2025-03-20,08:00,NEUTRAL,NEUTRAL,5,bearish,19660.12:equal-lows|19735.25:LondonL|19139.25:PWL
2025-03-20,09:30,NEUTRAL,NEUTRAL,5,bearish,19660.12:equal-lows|19735.25:LondonL|19139.25:PWL
2025-03-20,09:45,NEUTRAL,NEUTRAL,5,bearish,19660.12:equal-lows|19735.25:LondonL|19139.25:PWL
2025-03-21,08:00,NEUTRAL,NEUTRAL,5,bearish,19759.50:LondonL|19735.25:PDL|19139.25:PWL
2025-03-21,08:15,NEUTRAL,NEUTRAL,5,bearish,19759.50:LondonL|19735.25:PDL|19139.25:PWL
2025-03-21,08:45,NEUTRAL,NEUTRAL,3,bearish,19139.25:PWL
2025-03-21,09:30,NEUTRAL,NEUTRAL,3,bearish,19139.25:PWL
2025-03-24,08:00,BULLISH,MEDIUM,4,bullish,
2025-03-24,09:30,BULLISH,MEDIUM,4,bullish,
2025-03-25,08:00,BULLISH,MEDIUM,4,bullish,
2025-03-25,09:30,BULLISH,MEDIUM,4,bullish,20416.50:LondonH
2025-03-25,09:45,BULLISH,MEDIUM,4,bullish,20409.50:PDH|20416.50:LondonH
2025-03-26,08:00,BULLISH,MEDIUM,5,bullish,20495.00:equal-highs|20536.75:PDH
2025-03-26,08:30,BULLISH,MEDIUM,5,bullish,20495.00:equal-highs|20536.75:PDH
2025-03-26,09:30,BULLISH,MEDIUM,5,bullish,20493.88:equal-highs|20469.25:AsiaL|20536.75:PDH
2025-03-26,10:00,NEUTRAL,NEUTRAL,5,bearish,20096.62:equal-lows|20293.00:PDL|20143.00:PWH
2025-03-27,08:00,NEUTRAL,NEUTRAL,3,bearish,20049.50:AsiaL|20020.00:LondonL|20003.25:PDL
2025-03-27,08:30,NEUTRAL,NEUTRAL,3,bearish,20020.00:LondonL|20003.25:PDL|19554.75:PWL
2025-03-27,09:30,NEUTRAL,NEUTRAL,3,bearish,20003.25:PDL|19554.75:PWL
2025-03-27,09:45,NEUTRAL,NEUTRAL,3,bearish,19554.75:PWL
2025-03-28,08:00,NEUTRAL,NEUTRAL,5,bullish,19998.00:AsiaH|20493.88:equal-highs|20008.75:LondonH
2025-03-28,08:15,NEUTRAL,NEUTRAL,5,bullish,19998.00:AsiaH|20493.88:equal-highs|20008.75:LondonH
2025-03-28,09:30,NEUTRAL,NEUTRAL,4,bearish,19845.25:LondonL|19554.75:PWL
2025-03-28,09:45,NEUTRAL,NEUTRAL,4,bearish,19845.25:LondonL|19554.75:PWL
2025-03-31,08:00,NEUTRAL,NEUTRAL,5,bearish,19160.00:PDL|19118.50:LondonL
2025-03-31,08:15,NEUTRAL,NEUTRAL,4,bearish,19118.50:LondonL
2025-03-31,09:30,BULLISH,MEDIUM,5,bullish,19272.25:AsiaH|19967.88:equal-highs|20493.88:equal-highs
2025-03-31,09:45,BULLISH,MEDIUM,5,bullish,19160.00:PDL|19272.25:AsiaH|19967.88:equal-highs
2025-03-31,10:15,NEUTRAL,NEUTRAL,4,bearish,19118.50:LondonL
2025-04-01,08:00,NEUTRAL,NEUTRAL,2,bearish,19161.75:equal-lows|19311.25:LondonL|19283.25:AsiaL
2025-04-01,09:15,NEUTRAL,NEUTRAL,2,bearish,19161.75:equal-lows|19387.00:AsiaH|19311.25:LondonL
2025-04-01,09:30,NEUTRAL,NEUTRAL,2,bearish,19161.75:equal-lows|19311.25:LondonL|19283.25:AsiaL
2025-04-01,09:45,NEUTRAL,NEUTRAL,2,bearish,19161.75:equal-lows|19387.00:AsiaH|19311.25:LondonL
2025-04-02,08:00,BEARISH,MEDIUM,4,bearish,19161.75:equal-lows|19261.25:PDL
2025-04-02,09:30,BEARISH,MEDIUM,4,bearish,19161.75:equal-lows|19261.25:PDL
2025-04-02,09:45,BEARISH,MEDIUM,4,bearish,19497.75:equal-lows|19161.75:equal-lows|19424.00:LondonL
2025-04-02,10:15,BULLISH,MEDIUM,5,bullish,19556.75:AsiaL|19967.88:equal-highs|19589.75:LondonH
2025-04-03,08:00,NEUTRAL,NEUTRAL,1,bearish,18948.00:LondonL|18879.75:AsiaL|18819.00:PDL
2025-04-03,08:45,NEUTRAL,NEUTRAL,2,bearish,18879.75:AsiaL|18819.00:PDL
2025-04-03,09:30,NEUTRAL,NEUTRAL,2,bearish,18879.75:AsiaL|18819.00:PDL
2025-04-03,10:15,BULLISH,MEDIUM,4,bullish,18948.00:LondonL|19140.00:AsiaH|19160.00:PWL
2025-04-04,08:00,NEUTRAL,NEUTRAL,3,bearish,17820.75:LondonL
2025-04-04,09:30,BEARISH,MEDIUM,5,bearish,17820.75:LondonL
2025-04-07,08:00,NEUTRAL,NEUTRAL,4,bullish,17100.00:PDH|17278.00:LondonH|20044.25:PWH
2025-04-07,08:15,NEUTRAL,NEUTRAL,4,bullish,17100.00:PDH|17278.00:LondonH|20044.25:PWH
2025-04-07,09:30,NEUTRAL,NEUTRAL,4,bullish,17025.25:AsiaH|17100.00:PDH|17278.00:LondonH
2025-04-07,10:00,NEUTRAL,NEUTRAL,3,bullish,20044.25:PWH
2025-04-08,08:00,NEUTRAL,NEUTRAL,4,bullish,18361.50:PDH|20044.25:PWH
2025-04-08,09:30,NEUTRAL,NEUTRAL,2,bullish,18361.50:PDH|20044.25:PWH
2025-04-09,08:00,BEARISH,MEDIUM,4,bearish,16671.00:equal-lows|16867.50:LondonL|16839.50:PDL
2025-04-09,09:30,BEARISH,MEDIUM,5,bearish,16671.00:equal-lows|16867.50:LondonL|16839.50:PDL
2025-04-09,10:00,NEUTRAL,NEUTRAL,3,bullish,18357.25:PDH|20044.25:PWH
2025-04-10,08:00,NEUTRAL,NEUTRAL,5,bearish,16671.00:equal-lows|18703.50:LondonL|16735.00:PDL
2025-04-10,09:30,BEARISH,MEDIUM,6,bearish,16671.00:equal-lows|18703.50:LondonL|16735.00:PDL
2025-04-11,08:00,BULLISH,MEDIUM,5,bullish,19385.12:equal-highs|18795.00:LondonH|19186.50:PDH
2025-04-11,09:30,BULLISH,MEDIUM,4,bullish,19385.12:equal-highs|18532.00:AsiaH|18795.00:LondonH
2025-04-14,08:00,NEUTRAL,NEUTRAL,3,bearish,19024.00:LondonL|18956.50:AsiaL|18931.50:PDL
2025-04-14,08:15,NEUTRAL,NEUTRAL,4,bearish,19083.50:AsiaH|19024.00:LondonL|18956.50:AsiaL
2025-04-14,09:30,BULLISH,MEDIUM,6,bullish,19385.12:equal-highs|19250.00:PDH
2025-04-15,08:00,NEUTRAL,NEUTRAL,4,bearish,18870.25:LondonL|18848.50:AsiaL|18737.50:PDL
2025-04-15,08:30,NEUTRAL,NEUTRAL,4,bearish,18737.50:PDL|16480.00:PWL
2025-04-15,09:15,NEUTRAL,NEUTRAL,4,bearish,18870.25:LondonL|18848.50:AsiaL|18737.50:PDL
2025-04-15,09:30,NEUTRAL,NEUTRAL,4,bearish,18950.00:AsiaH|18870.25:LondonL|18848.50:AsiaL
2025-04-15,09:45,NEUTRAL,NEUTRAL,3,bearish,19040.50:LondonH|18950.00:AsiaH|18870.25:LondonL
2025-04-15,10:00,BULLISH,MEDIUM,5,bullish,19184.25:equal-highs|19256.00:PDH|19386.75:PWH
2025-04-16,08:00,NEUTRAL,NEUTRAL,3,bullish,19092.75:equal-highs|18736.25:AsiaH|18861.25:LondonH
2025-04-16,09:15,BULLISH,MEDIUM,4,bullish,19092.75:equal-highs|18736.25:AsiaH|18861.25:LondonH
2025-04-16,09:30,BULLISH,MEDIUM,4,bullish,19092.75:equal-highs|18636.25:PDL|18736.25:AsiaH
2025-04-17,08:00,BEARISH,MEDIUM,5,bearish,18456.75:LondonL|18375.50:AsiaL|18116.25:PDL
2025-04-17,08:45,BEARISH,MEDIUM,6,bearish,18510.25:equal-lows|18456.75:LondonL|18375.50:AsiaL
2025-04-17,09:15,BEARISH,MEDIUM,5,bearish,18456.75:LondonL|18375.50:AsiaL|18116.25:PDL
2025-04-17,09:30,BEARISH,MEDIUM,5,bearish,18456.75:LondonL|18375.50:AsiaL|18116.25:PDL
2025-04-17,09:45,BEARISH,MEDIUM,5,bearish,18375.50:AsiaL|18116.25:PDL|16480.00:PWL
2025-04-21,08:00,BEARISH,LOW,3,bearish,18080.00:LondonL
2025-04-21,09:30,BEARISH,LOW,3,bearish,18116.25:PWL|18080.00:LondonL
2025-04-21,09:45,BEARISH,LOW,3,bearish,
2025-04-22,08:00,BULLISH,MEDIUM,4,bullish,18068.25:AsiaH|18116.25:PWL|18171.50:LondonH
2025-04-22,08:15,BULLISH,MEDIUM,4,bullish,18116.25:PWL|18171.50:LondonH|18256.75:PDH
2025-04-22,09:30,BULLISH,MEDIUM,4,bullish,18171.50:LondonH|18256.75:PDH|19256.00:PWH
2025-04-22,09:45,BULLISH,MEDIUM,4,bullish,18256.75:PDH|19256.00:PWH
2025-04-23,08:00,BEARISH,MEDIUM,4,bearish,18802.75:PDH|18771.25:AsiaH|18713.50:LondonL
2025-04-23,08:45,BEARISH,MEDIUM,4,bearish,18802.75:PDH|18771.25:AsiaH|18713.50:LondonL
2025-04-23,09:30,NEUTRAL,NEUTRAL,4,bullish,19256.00:PWH
2025-04-24,08:00,NEUTRAL,NEUTRAL,4,bullish,18839.50:LondonH|18875.75:AsiaH|19165.50:PDH
2025-04-24,08:45,NEUTRAL,NEUTRAL,4,bullish,18875.75:AsiaH|19165.50:PDH|19256.00:PWH
2025-04-24,09:30,NEUTRAL,NEUTRAL,3,bullish,19165.50:PDH|19256.00:PWH
2025-04-25,08:00,BEARISH,MEDIUM,6,bearish,19219.50:equal-lows|18680.12:equal-lows|18594.75:PDL
2025-04-25,09:15,BEARISH,MEDIUM,6,bearish,19219.50:equal-lows|18680.12:equal-lows|19256.00:PWH
2025-04-25,09:30,BEARISH,MEDIUM,6,bearish,19219.50:equal-lows|18680.12:equal-lows|19256.00:PWH
2025-04-25,10:15,BEARISH,MEDIUM,6,bearish,19219.50:equal-lows|18680.12:equal-lows|19363.00:AsiaL
2025-04-28,08:00,NEUTRAL,NEUTRAL,5,bearish,19393.75:equal-lows|19219.50:equal-lows|18680.12:equal-lows
2025-04-28,08:45,NEUTRAL,NEUTRAL,5,bearish,19393.75:equal-lows|19219.50:equal-lows|18680.12:equal-lows
2025-04-28,09:30,NEUTRAL,NEUTRAL,4,bearish,19393.75:equal-lows|19219.50:equal-lows|18680.12:equal-lows
2025-04-28,09:45,NEUTRAL,NEUTRAL,4,bearish,19393.75:equal-lows|19219.50:equal-lows|18680.12:equal-lows
2025-04-29,08:00,NEUTRAL,NEUTRAL,5,bearish,19393.75:equal-lows|19219.50:equal-lows|19447.25:LondonL
2025-04-29,08:45,NEUTRAL,NEUTRAL,5,bearish,19393.75:equal-lows|19219.50:equal-lows|19496.25:AsiaL
2025-04-29,09:15,NEUTRAL,NEUTRAL,5,bearish,19219.50:equal-lows|19257.25:PDL|17700.00:PWL
2025-04-29,09:30,NEUTRAL,NEUTRAL,5,bearish,19393.75:equal-lows|19219.50:equal-lows|19257.25:PDL
2025-04-30,08:00,NEUTRAL,NEUTRAL,4,bearish,19393.75:equal-lows|19378.00:PDL|19217.12:equal-lows
2025-04-30,08:45,NEUTRAL,NEUTRAL,3,bearish,19217.12:equal-lows|17700.00:PWL
2025-04-30,09:30,NEUTRAL,NEUTRAL,3,bearish,19217.12:equal-lows|17700.00:PWL
2025-04-30,09:45,NEUTRAL,NEUTRAL,2,bearish,17700.00:PWL
2025-05-01,08:00,NEUTRAL,NEUTRAL,3,bullish,20027.50:LondonH
2025-05-01,08:15,NEUTRAL,NEUTRAL,3,bullish,
2025-05-01,09:30,NEUTRAL,NEUTRAL,3,bearish,19907.00:AsiaL|19901.25:LondonL|19589.00:PWH
2025-05-01,09:45,NEUTRAL,NEUTRAL,3,bearish,19907.00:AsiaL|19901.25:LondonL|19589.00:PWH
2025-05-02,08:00,NEUTRAL,NEUTRAL,3,bullish,19957.62:equal-highs|19987.00:AsiaH|20125.75:PDH
2025-05-02,08:45,BULLISH,LOW,3,bullish,20125.75:PDH
2025-05-02,09:30,BULLISH,LOW,3,bullish,20125.75:PDH
2025-05-02,10:15,BULLISH,LOW,3,bullish,
2025-05-05,08:00,NEUTRAL,NEUTRAL,4,bearish,19908.50:equal-lows|19901.38:equal-lows|19862.00:equal-lows
2025-05-05,09:00,NEUTRAL,NEUTRAL,4,bearish,19908.50:equal-lows|19901.38:equal-lows|19862.00:equal-lows
2025-05-05,09:30,NEUTRAL,NEUTRAL,4,bearish,19908.50:equal-lows|19901.38:equal-lows|19862.00:equal-lows
2025-05-06,08:00,BEARISH,MEDIUM,4,bearish,19806.00:LondonL|19103.75:PWL
2025-05-06,08:45,BEARISH,MEDIUM,4,bearish,19103.75:PWL
2025-05-06,09:30,BEARISH,MEDIUM,4,bearish,19103.75:PWL
2025-05-06,09:45,BEARISH,MEDIUM,4,bearish,19806.00:LondonL|19103.75:PWL
2025-05-06,10:00,BEARISH,MEDIUM,4,bearish,19103.75:PWL
