tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,1,NY,SLOPE,1.0,0.5,2,R1,1518,-0.09135352251784072,-138.67464718208223,0.5098814229249012,0.5,0.00988142292490124,1.0,13.25,-3.536400267819621,-0.11517200846176852,-0.06759771680008114,-0.09348208597679573,0.0
2023-26,1,NY,SLOPE,1.0,0.5,2,R2,1518,-0.08213429217089296,-124.67985551541551,0.3425559947299078,0.3333333333333333,0.00922266139657446,2.0,13.25,-2.2369402748463507,-0.15870762851453893,-0.005762464607098684,-0.08622393881219129,0.0006587615283267457
2023-26,1,NY,SLOPE,1.0,0.5,2,R3,1518,-0.0300718251612882,-45.64903059483549,0.26811594202898553,0.25,0.018115942028985532,3.0,13.25,-0.658202919218148,-0.12446145539872115,0.06406941131236203,-0.03603857582831001,0.0032938076416337285
2023-26,1,NY,SLOPE,1.0,0.5,2,DOL,1518,-0.08398605617567056,-127.49083327466792,0.4150197628458498,0.4428934242020062,-0.02787366135615643,1.2578795379537953,13.25,-2.4721531145203732,-0.12089492213651346,-0.0471743188094615,-0.09483729923742307,0.0
2023-26,1,NY,SLOPE,2.0,0.5,2,R1,854,-0.08845731656854858,-75.54254834954048,0.5140515222482436,0.5,0.014051522248243575,1.0,12.5,-2.5675747917887444,-0.1044475962727165,-0.07246703686438061,-0.09223135483591985,0.0
2023-26,1,NY,SLOPE,2.0,0.5,2,R2,854,-0.07674771469501228,-65.54254834954048,0.34660421545667447,0.3333333333333333,0.013270882123341154,2.0,12.5,-1.5625269340329009,-0.14191832226803267,-0.011577107121991843,-0.08400573791465062,0.0
2023-26,1,NY,SLOPE,2.0,0.5,2,R3,854,-0.026353376631918182,-22.505783643658127,0.2716627634660422,0.25,0.02166276346604218,3.0,12.5,-0.430646084214651,-0.13723448151861814,0.08452772825478179,-0.03695901088071142,0.00117096018735363
2023-26,1,NY,SLOPE,2.0,0.5,2,DOL,854,-0.07656039456474208,-65.38257695828973,0.4098360655737705,0.41337057392557885,-0.003534508351808352,1.4191368788142982,12.5,-1.650850221493744,-0.1105754695268806,-0.04254531960260354,-0.0958469179100351,0.0
2023-26,1,NY,SIDE,1.0,0.5,2,R1,959,-0.09455797564854514,-90.68109864695478,0.5099061522419187,0.5,0.009906152241918709,1.0,12.75,-2.90236667321011,-0.10314722885086544,-0.08602229367201891,-0.09793600516225859,0.0
2023-26,1,NY,SIDE,1.0,0.5,2,R2,959,-0.0601471310187224,-57.68109864695478,0.35140771637122004,0.3333333333333333,0.01807438303788672,2.0,12.75,-1.2940997310781366,-0.09896312843245539,-0.02157322922295449,-0.06655182731378095,0.0
2023-26,1,NY,SIDE,1.0,0.5,2,R3,959,-0.009058434235930229,-8.68703843225709,0.27424400417101147,0.25,0.02424400417101147,3.0,12.75,-0.1564428871189936,-0.07185308821950584,0.05334456909909919,-0.018440481883215346,0.0031282586027111575
2023-26,1,NY,SIDE,1.0,0.5,2,DOL,959,-0.06908895676364671,-66.2563095363372,0.410844629822732,0.43243243243243246,-0.021587802609700446,1.3125,12.75,-1.5634654807176152,-0.08677178572634468,-0.051516415715477014,-0.08551788254966147,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R1,547,-0.07517499109430974,-41.12072012858743,0.5228519195612431,0.5,0.022851919561243106,1.0,12.0,-1.7419086916924627,-0.07452794155706918,-0.07581967913688885,-0.08099776172184585,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R2,547,-0.01301776988772839,-7.120720128587429,0.3692870201096892,0.3333333333333333,0.03595368677635591,2.0,12.0,-0.20918936543008285,-0.034234901264028866,0.008121926702527192,-0.024012467604198787,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R3,547,0.049139451318852986,26.879279871412585,0.29250457038391225,0.25,0.042504570383912255,3.0,12.0,0.6287394083779931,-0.04522391225303986,0.1431584230528922,0.032972826513448274,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,DOL,547,-0.02496868289428096,-13.657869543171685,0.42230347349177333,0.40789473684210525,0.014408736649668075,1.4516129032258065,12.0,-0.4173922408531819,-0.02627565378771032,-0.02366648196761593,-0.05225307041903041,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R1,861,-0.09417223530365183,-81.08229459644423,0.5087108013937283,0.5,0.008710801393728262,1.0,13.25,-2.7426898059808456,-0.15740321008066596,-0.031087968124728235,-0.09794050917015971,0.0
