fib,side,score,R,fill,day,hm,hold_min,htf,has_sweep,span
0.75,short,4,-1.0,2026-05-01 09:30:00-04:00,2026-05-01,570,1,premium,True,83.0
0.71,short,4,-1.0,2026-05-01 09:30:00-04:00,2026-05-01,570,1,premium,True,83.0
0.75,short,4,-1.0,2026-05-03 18:45:00-04:00,2026-05-03,1125,167,premium,True,145.0
0.71,short,4,-1.0,2026-05-03 18:43:00-04:00,2026-05-03,1123,169,premium,True,145.0
0.75,long,3,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,116.25
0.71,long,3,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,116.25
0.75,long,2,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,145.5
0.71,long,2,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,145.5
0.75,long,2,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,158.0
0.71,long,2,-1.0,2026-05-04 06:02:00-04:00,2026-05-04,362,1,premium,True,158.0
0.75,short,4,3.0,2026-05-04 03:19:00-04:00,2026-05-04,199,46,premium,True,93.5
0.71,short,4,2.4482758620689653,2026-05-04 03:15:00-04:00,2026-05-04,195,50,premium,True,93.5
0.75,short,4,3.0,2026-05-04 09:46:00-04:00,2026-05-04,586,141,premium,True,303.5
0.71,short,4,2.4482758620689653,2026-05-04 08:16:00-04:00,2026-05-04,496,231,premium,True,303.5
0.75,long,1,-1.0,2026-05-04 11:32:00-04:00,2026-05-04,692,35,premium,False,278.75
0.71,long,2,-1.0,2026-05-04 11:32:00-04:00,2026-05-04,692,35,premium,False,278.75
0.75,long,1,-1.0,2026-05-04 11:32:00-04:00,2026-05-04,692,35,premium,False,278.75
0.71,long,2,-1.0,2026-05-04 11:32:00-04:00,2026-05-04,692,35,premium,False,278.75
0.75,short,4,-1.0,2026-05-04 22:30:00-04:00,2026-05-04,1350,306,premium,True,301.25
0.71,short,4,-1.0,2026-05-04 21:37:00-04:00,2026-05-04,1297,359,premium,True,301.25
0.71,short,3,-1.0,2026-05-05 08:00:00-04:00,2026-05-05,480,6,premium,True,59.0
0.75,long,2,3.0,2026-05-06 09:30:00-04:00,2026-05-06,570,70,premium,False,217.75
0.71,long,2,2.4482758620689653,2026-05-06 09:30:00-04:00,2026-05-06,570,70,premium,False,217.75
0.75,long,2,3.0,2026-05-06 09:20:00-04:00,2026-05-06,560,297,premium,False,334.25
0.71,long,2,2.4482758620689653,2026-05-06 09:08:00-04:00,2026-05-06,548,309,premium,False,334.25
0.75,short,3,-1.0,2026-05-06 10:16:00-04:00,2026-05-06,616,29,premium,True,202.25
0.71,short,3,-1.0,2026-05-06 10:15:00-04:00,2026-05-06,615,30,premium,True,202.25
0.75,short,3,-1.0,2026-05-06 21:37:00-04:00,2026-05-06,1297,10,premium,True,58.0
0.71,short,3,-1.0,2026-05-06 21:37:00-04:00,2026-05-06,1297,10,premium,True,58.0
0.75,long,2,3.0,2026-05-07 06:11:00-04:00,2026-05-07,371,233,premium,False,152.75
0.71,long,2,2.4482758620689653,2026-05-07 06:11:00-04:00,2026-05-07,371,233,premium,False,152.75
0.75,long,2,-1.0,2026-05-07 12:00:00-04:00,2026-05-07,720,12,premium,True,240.25
0.71,long,2,-1.0,2026-05-07 11:59:00-04:00,2026-05-07,719,13,premium,True,240.25
0.75,long,2,-1.0,2026-05-07 12:00:00-04:00,2026-05-07,720,12,premium,True,240.25
0.71,long,2,-1.0,2026-05-07 11:59:00-04:00,2026-05-07,719,13,premium,True,240.25
0.75,short,4,3.0,2026-05-07 16:02:00-04:00,2026-05-07,962,38,premium,True,145.5
0.71,short,4,2.4482758620689653,2026-05-07 16:02:00-04:00,2026-05-07,962,38,premium,True,145.5
0.75,short,3,3.0,2026-05-07 16:02:00-04:00,2026-05-07,962,58,premium,True,230.5
0.71,short,3,2.4482758620689653,2026-05-07 14:07:00-04:00,2026-05-07,847,173,premium,True,230.5
0.75,short,3,3.0,2026-05-07 16:02:00-04:00,2026-05-07,962,58,premium,True,230.5
0.71,short,3,2.4482758620689653,2026-05-07 16:02:00-04:00,2026-05-07,962,58,premium,True,230.5
0.75,long,3,3.0,2026-05-08 09:15:00-04:00,2026-05-08,555,21,premium,True,144.5
0.71,long,3,2.4482758620689653,2026-05-08 09:15:00-04:00,2026-05-08,555,21,premium,True,144.5
0.75,short,3,-1.0,2026-05-10 20:05:00-04:00,2026-05-10,1205,20,premium,False,161.0
0.71,short,3,-1.0,2026-05-10 19:10:00-04:00,2026-05-10,1150,75,premium,False,161.0
0.75,long,3,3.0,2026-05-11 04:11:00-04:00,2026-05-11,251,321,premium,True,174.0
0.71,long,3,2.4482758620689653,2026-05-11 04:09:00-04:00,2026-05-11,249,323,premium,True,174.0
0.75,short,4,3.0,2026-05-11 05:48:00-04:00,2026-05-11,348,51,premium,True,96.75
0.71,short,4,2.4482758620689653,2026-05-11 05:48:00-04:00,2026-05-11,348,51,premium,True,96.75
0.75,short,3,-1.0,2026-05-11 05:32:00-04:00,2026-05-11,332,15,premium,True,65.75
0.71,short,3,-1.0,2026-05-11 05:23:00-04:00,2026-05-11,323,24,premium,True,65.75
0.75,short,3,-1.0,2026-05-11 05:32:00-04:00,2026-05-11,332,15,premium,True,65.75
0.71,short,3,-1.0,2026-05-11 05:23:00-04:00,2026-05-11,323,24,premium,True,65.75
0.75,short,3,-1.0,2026-05-11 05:22:00-04:00,2026-05-11,322,25,premium,True,90.0
0.71,short,3,-1.0,2026-05-11 05:22:00-04:00,2026-05-11,322,25,premium,True,90.0
0.75,long,3,-1.0,2026-05-11 08:20:00-04:00,2026-05-11,500,27,premium,True,102.75
0.71,long,3,2.4482758620689653,2026-05-11 06:39:00-04:00,2026-05-11,399,43,premium,True,102.75
0.75,long,3,-1.0,2026-05-11 08:19:00-04:00,2026-05-11,499,28,premium,True,125.75
0.71,long,3,-1.0,2026-05-11 08:15:00-04:00,2026-05-11,495,32,premium,True,125.75
0.75,short,3,-1.0,2026-05-11 09:31:00-04:00,2026-05-11,571,1,premium,True,129.75
0.71,short,3,-1.0,2026-05-11 09:31:00-04:00,2026-05-11,571,1,premium,True,129.75
0.75,long,3,3.0,2026-05-11 16:11:00-04:00,2026-05-11,971,69,premium,True,153.0
0.71,long,3,2.4482758620689653,2026-05-11 16:11:00-04:00,2026-05-11,971,69,premium,True,153.0
0.75,long,3,3.0,2026-05-11 16:11:00-04:00,2026-05-11,971,49,premium,True,136.0
0.71,long,3,2.4482758620689653,2026-05-11 16:11:00-04:00,2026-05-11,971,49,premium,True,136.0
0.75,long,3,-1.0,2026-05-11 21:34:00-04:00,2026-05-11,1294,6,premium,True,233.25
0.71,long,3,-1.0,2026-05-11 21:30:00-04:00,2026-05-11,1290,10,premium,True,233.25
0.75,long,2,-1.0,2026-05-11 21:16:00-04:00,2026-05-11,1276,14,premium,True,141.0
0.71,long,2,-1.0,2026-05-11 20:23:00-04:00,2026-05-11,1223,67,premium,True,141.0
0.75,short,3,3.0,2026-05-13 04:09:00-04:00,2026-05-13,249,270,premium,False,228.75
0.71,short,3,2.4482758620689653,2026-05-13 04:02:00-04:00,2026-05-13,242,277,premium,False,228.75
0.75,long,2,-1.0,2026-05-12 06:45:00-04:00,2026-05-12,405,18,premium,False,191.25
0.71,long,2,-1.0,2026-05-12 06:45:00-04:00,2026-05-12,405,18,premium,False,191.25
0.75,short,4,-1.0,2026-05-13 01:11:00-04:00,2026-05-13,71,67,premium,True,171.0
0.71,short,4,-1.0,2026-05-13 00:31:00-04:00,2026-05-13,31,107,premium,True,171.0
0.75,short,3,-1.0,2026-05-12 09:42:00-04:00,2026-05-12,582,3,premium,False,159.25
0.71,short,3,-1.0,2026-05-12 09:41:00-04:00,2026-05-12,581,4,premium,False,159.25
0.75,short,4,-1.0,2026-05-12 15:50:00-04:00,2026-05-12,950,461,premium,True,554.0
0.71,short,4,-1.0,2026-05-12 15:48:00-04:00,2026-05-12,948,463,premium,True,554.0
0.75,long,3,-1.0,2026-05-12 16:32:00-04:00,2026-05-12,992,130,premium,True,100.0
0.71,long,3,-1.0,2026-05-12 16:32:00-04:00,2026-05-12,992,130,premium,True,100.0
0.75,long,1,3.0,2026-05-13 09:47:00-04:00,2026-05-13,587,67,premium,False,254.5
0.71,long,2,2.4482758620689653,2026-05-13 09:47:00-04:00,2026-05-13,587,67,premium,False,254.5
0.75,long,1,3.0,2026-05-13 09:47:00-04:00,2026-05-13,587,67,premium,False,254.5
0.71,long,2,2.4482758620689653,2026-05-13 09:47:00-04:00,2026-05-13,587,67,premium,False,254.5
0.75,long,2,-1.0,2026-05-13 09:37:00-04:00,2026-05-13,577,9,premium,False,209.75
0.71,long,2,-1.0,2026-05-13 08:40:00-04:00,2026-05-13,520,66,premium,False,209.75
0.75,long,1,-1.0,2026-05-13 08:33:00-04:00,2026-05-13,513,7,premium,False,243.75
0.71,long,2,-1.0,2026-05-13 08:32:00-04:00,2026-05-13,512,8,premium,False,243.75
0.75,short,3,3.0,2026-05-13 09:15:00-04:00,2026-05-13,555,21,premium,True,113.75
0.71,short,3,2.4482758620689653,2026-05-13 09:15:00-04:00,2026-05-13,555,21,premium,True,113.75
0.75,short,3,-1.0,2026-05-13 11:41:00-04:00,2026-05-13,701,54,premium,False,372.0
0.71,short,3,-1.0,2026-05-13 11:02:00-04:00,2026-05-13,662,93,premium,False,372.0
0.75,short,3,-1.0,2026-05-13 14:45:00-04:00,2026-05-13,885,1,premium,False,448.5
0.71,short,3,-1.0,2026-05-13 14:45:00-04:00,2026-05-13,885,1,premium,False,448.5
0.75,long,3,-1.0,2026-05-15 04:27:00-04:00,2026-05-15,267,250,premium,True,346.75
0.71,long,3,-1.0,2026-05-15 02:00:00-04:00,2026-05-15,120,397,premium,True,346.75
0.75,long,3,-1.0,2026-05-14 05:37:00-04:00,2026-05-14,337,215,premium,True,199.75
0.71,long,3,-1.0,2026-05-14 05:36:00-04:00,2026-05-14,336,216,premium,True,199.75
0.75,long,3,-1.0,2026-05-14 05:36:00-04:00,2026-05-14,336,216,premium,True,244.25
0.71,long,3,-1.0,2026-05-14 00:01:00-04:00,2026-05-14,1,551,premium,True,244.25
0.75,short,3,-1.0,2026-05-14 09:45:00-04:00,2026-05-14,585,60,premium,False,179.0
0.71,short,3,-1.0,2026-05-14 09:45:00-04:00,2026-05-14,585,60,premium,False,179.0
0.75,long,3,-1.0,2026-05-14 03:05:00-04:00,2026-05-14,185,53,premium,True,63.5
0.71,long,3,-1.0,2026-05-14 03:05:00-04:00,2026-05-14,185,53,premium,True,63.5
0.75,short,3,-1.0,2026-05-14 09:43:00-04:00,2026-05-14,583,2,premium,False,92.5
0.71,short,3,-1.0,2026-05-14 09:43:00-04:00,2026-05-14,583,2,premium,False,92.5
0.75,short,2,-1.0,2026-05-14 09:41:00-04:00,2026-05-14,581,4,premium,False,160.25
0.71,short,3,-1.0,2026-05-14 09:38:00-04:00,2026-05-14,578,7,premium,False,160.25
0.75,short,2,-1.0,2026-05-14 09:41:00-04:00,2026-05-14,581,4,premium,False,160.25
0.71,short,3,-1.0,2026-05-14 09:38:00-04:00,2026-05-14,578,7,premium,False,160.25
0.75,long,2,-1.0,2026-05-14 21:31:00-04:00,2026-05-14,1291,35,premium,True,176.5
0.71,long,2,-1.0,2026-05-14 21:30:00-04:00,2026-05-14,1290,36,premium,True,176.5
0.75,long,3,-1.0,2026-05-14 21:51:00-04:00,2026-05-14,1311,188,premium,True,315.25
0.71,long,3,-1.0,2026-05-14 21:31:00-04:00,2026-05-14,1291,208,premium,True,315.25
0.75,long,3,-1.0,2026-05-14 21:51:00-04:00,2026-05-14,1311,188,premium,True,315.25
0.71,long,3,-1.0,2026-05-14 21:31:00-04:00,2026-05-14,1291,208,premium,True,315.25
0.75,long,1,-1.0,2026-05-14 21:21:00-04:00,2026-05-14,1281,7,premium,False,138.75
0.71,long,1,-1.0,2026-05-14 21:21:00-04:00,2026-05-14,1281,7,premium,False,138.75
0.71,short,3,2.4482758620689653,2026-05-15 14:05:00-04:00,2026-05-15,845,115,premium,False,400.25
0.75,short,3,3.0,2026-05-15 14:05:00-04:00,2026-05-15,845,115,premium,False,386.5
0.71,short,3,2.4482758620689653,2026-05-15 13:59:00-04:00,2026-05-15,839,121,premium,False,386.5
0.75,short,3,-1.0,2026-05-15 10:21:00-04:00,2026-05-15,621,219,premium,False,316.75
0.71,short,3,-1.0,2026-05-15 10:21:00-04:00,2026-05-15,621,219,premium,False,316.75
0.75,long,2,-1.0,2026-05-15 15:46:00-04:00,2026-05-15,946,9,premium,True,274.75
0.71,long,3,-1.0,2026-05-15 15:18:00-04:00,2026-05-15,918,37,premium,True,274.75
0.75,short,4,-1.0,2026-05-18 08:44:00-04:00,2026-05-18,524,3,premium,True,279.5
0.71,short,4,-1.0,2026-05-18 08:42:00-04:00,2026-05-18,522,5,premium,True,279.5
0.75,short,4,-1.0,2026-05-18 07:41:00-04:00,2026-05-18,461,66,premium,True,463.5
0.71,short,4,-1.0,2026-05-18 07:40:00-04:00,2026-05-18,460,67,premium,True,463.5
0.75,long,2,3.0,2026-05-18 10:36:00-04:00,2026-05-18,636,7,premium,True,190.5
0.71,long,2,2.4482758620689653,2026-05-18 10:35:00-04:00,2026-05-18,635,8,premium,True,190.5
0.75,long,2,3.0,2026-05-18 10:36:00-04:00,2026-05-18,636,7,premium,True,190.5
0.71,long,2,2.4482758620689653,2026-05-18 10:35:00-04:00,2026-05-18,635,8,premium,True,190.5
0.75,short,3,-1.0,2026-05-18 03:15:00-04:00,2026-05-18,195,11,premium,True,126.0
0.71,short,3,-1.0,2026-05-18 03:15:00-04:00,2026-05-18,195,11,premium,True,126.0
0.75,long,3,3.0,2026-05-18 07:10:00-04:00,2026-05-18,430,30,premium,True,258.75
0.71,long,3,2.4482758620689653,2026-05-18 07:09:00-04:00,2026-05-18,429,31,premium,True,258.75
0.75,long,3,3.0,2026-05-18 07:10:00-04:00,2026-05-18,430,30,premium,True,258.75
0.71,long,3,2.4482758620689653,2026-05-18 07:09:00-04:00,2026-05-18,429,31,premium,True,258.75
0.75,long,3,3.0,2026-05-18 07:10:00-04:00,2026-05-18,430,30,premium,True,258.75
0.71,long,3,2.4482758620689653,2026-05-18 07:09:00-04:00,2026-05-18,429,31,premium,True,258.75
0.75,long,3,-1.0,2026-05-18 09:45:00-04:00,2026-05-18,585,48,premium,True,367.75
0.71,long,3,-1.0,2026-05-18 09:45:00-04:00,2026-05-18,585,48,premium,True,367.75
0.75,short,3,-1.0,2026-05-20 09:46:00-04:00,2026-05-20,586,71,premium,True,332.75
0.71,short,3,2.4482758620689653,2026-05-18 19:01:00-04:00,2026-05-18,1141,188,premium,True,332.75
0.75,short,4,3.0,2026-05-18 18:32:00-04:00,2026-05-18,1112,670,premium,True,431.75
0.71,short,4,2.4482758620689653,2026-05-18 18:06:00-04:00,2026-05-18,1086,696,premium,True,431.75
0.75,short,3,-1.0,2026-05-20 09:46:00-04:00,2026-05-20,586,89,premium,False,494.0
0.71,short,3,-1.0,2026-05-20 08:34:00-04:00,2026-05-20,514,161,premium,False,494.0
0.75,long,2,-1.0,2026-05-19 00:19:00-04:00,2026-05-19,19,325,premium,True,347.25
0.71,long,3,-1.0,2026-05-18 22:09:00-04:00,2026-05-18,1329,455,premium,True,347.25
0.75,long,2,-1.0,2026-05-19 00:19:00-04:00,2026-05-19,19,325,premium,True,347.25
0.71,long,3,-1.0,2026-05-18 22:09:00-04:00,2026-05-18,1329,455,premium,True,347.25
0.75,short,3,-1.0,2026-05-20 05:53:00-04:00,2026-05-20,353,233,premium,True,199.0
0.71,short,4,-1.0,2026-05-20 04:46:00-04:00,2026-05-20,286,300,premium,True,199.0
0.75,short,4,-1.0,2026-05-19 02:20:00-04:00,2026-05-19,140,24,premium,True,131.75
0.71,short,4,-1.0,2026-05-19 02:19:00-04:00,2026-05-19,139,25,premium,True,131.75
0.75,long,3,-1.0,2026-05-19 05:16:00-04:00,2026-05-19,316,15,discount,True,240.25
0.71,long,3,-1.0,2026-05-19 05:16:00-04:00,2026-05-19,316,15,discount,True,240.25
0.75,short,2,3.0,2026-05-19 09:37:00-04:00,2026-05-19,577,28,discount,False,289.25
0.71,short,2,2.4482758620689653,2026-05-19 09:36:00-04:00,2026-05-19,576,29,discount,False,289.25
0.75,short,3,-1.0,2026-05-19 12:31:00-04:00,2026-05-19,751,24,discount,True,365.0
0.71,short,3,-1.0,2026-05-19 12:28:00-04:00,2026-05-19,748,27,discount,True,365.0
0.71,long,3,2.4482758620689653,2026-05-19 20:17:00-04:00,2026-05-19,1217,509,discount,True,451.5
0.75,short,3,-1.0,2026-05-19 21:00:00-04:00,2026-05-19,1260,50,discount,True,198.5
0.71,short,3,-1.0,2026-05-19 21:00:00-04:00,2026-05-19,1260,50,discount,True,198.5
0.75,short,3,-1.0,2026-05-20 01:32:00-04:00,2026-05-20,92,45,discount,True,156.75
0.71,short,3,-1.0,2026-05-20 01:31:00-04:00,2026-05-20,91,46,discount,True,156.75
0.71,long,3,2.4482758620689653,2026-05-20 18:09:00-04:00,2026-05-20,1089,372,premium,True,387.0
0.75,long,1,-1.0,2026-05-20 18:02:00-04:00,2026-05-20,1082,5,premium,False,224.5
0.71,long,1,-1.0,2026-05-20 18:01:00-04:00,2026-05-20,1081,6,premium,False,224.5
0.75,short,4,-1.0,2026-05-20 21:42:00-04:00,2026-05-20,1302,122,premium,True,266.0
0.71,short,4,-1.0,2026-05-20 21:35:00-04:00,2026-05-20,1295,129,premium,True,266.0
0.75,long,1,3.0,2026-05-21 09:31:00-04:00,2026-05-21,571,220,premium,False,264.25
0.71,long,1,2.4482758620689653,2026-05-21 08:59:00-04:00,2026-05-21,539,252,premium,False,264.25
0.75,long,2,3.0,2026-05-21 03:13:00-04:00,2026-05-21,193,62,premium,False,282.5
0.71,long,2,2.4482758620689653,2026-05-21 03:11:00-04:00,2026-05-21,191,64,premium,False,282.5
0.75,long,2,3.0,2026-05-21 03:13:00-04:00,2026-05-21,193,62,premium,False,275.75
0.71,long,2,2.4482758620689653,2026-05-21 03:11:00-04:00,2026-05-21,191,64,premium,False,275.75
0.75,short,4,-1.0,2026-05-21 13:16:00-04:00,2026-05-21,796,6,premium,True,272.25
0.71,short,4,-1.0,2026-05-21 13:16:00-04:00,2026-05-21,796,6,premium,True,272.25
0.75,long,2,-1.0,2026-05-22 05:07:00-04:00,2026-05-22,307,21,premium,False,119.5
0.71,long,2,-1.0,2026-05-22 05:07:00-04:00,2026-05-22,307,21,premium,False,119.5
0.75,short,2,3.0,2026-05-22 02:45:00-04:00,2026-05-22,165,17,premium,False,73.0
0.71,short,2,2.4482758620689653,2026-05-22 02:45:00-04:00,2026-05-22,165,17,premium,False,73.0
0.75,long,3,-1.0,2026-05-22 05:00:00-04:00,2026-05-22,300,5,premium,True,133.0
0.71,long,3,-1.0,2026-05-22 05:00:00-04:00,2026-05-22,300,5,premium,True,133.0
0.75,short,4,-1.0,2026-05-22 08:15:00-04:00,2026-05-22,495,75,premium,True,141.0
0.71,short,4,-1.0,2026-05-22 08:12:00-04:00,2026-05-22,492,78,premium,True,141.0
0.75,short,4,-1.0,2026-05-22 08:12:00-04:00,2026-05-22,492,78,premium,True,182.0
0.71,short,4,-1.0,2026-05-22 08:12:00-04:00,2026-05-22,492,78,premium,True,182.0
0.75,long,3,3.0,2026-05-22 10:21:00-04:00,2026-05-22,621,187,premium,True,238.5
0.71,long,3,2.4482758620689653,2026-05-22 10:18:00-04:00,2026-05-22,618,190,premium,True,238.5
0.75,long,3,3.0,2026-05-22 10:21:00-04:00,2026-05-22,621,187,premium,True,238.5
0.71,long,3,2.4482758620689653,2026-05-22 10:18:00-04:00,2026-05-22,618,190,premium,True,238.5
0.75,long,2,3.0,2026-05-22 15:29:00-04:00,2026-05-22,929,91,premium,True,258.75
0.71,long,2,2.4482758620689653,2026-05-22 15:27:00-04:00,2026-05-22,927,93,premium,True,258.75
0.75,long,2,-1.0,2026-05-25 19:18:00-04:00,2026-05-25,1158,50,premium,False,168.75
0.71,long,2,-1.0,2026-05-25 19:10:00-04:00,2026-05-25,1150,58,premium,False,168.75
0.75,short,4,-1.0,2026-05-25 04:00:00-04:00,2026-05-25,240,355,premium,True,102.75
0.71,short,4,-1.0,2026-05-25 04:00:00-04:00,2026-05-25,240,355,premium,True,102.75
0.75,long,3,3.0,2026-05-25 09:00:00-04:00,2026-05-25,540,54,premium,True,63.0
0.71,long,3,2.4482758620689653,2026-05-25 09:00:00-04:00,2026-05-25,540,54,premium,True,63.0
0.75,short,4,3.0,2026-05-25 18:00:00-04:00,2026-05-25,1080,35,premium,True,80.0
0.71,short,4,2.4482758620689653,2026-05-25 18:00:00-04:00,2026-05-25,1080,35,premium,True,80.0
0.75,long,1,-1.0,2026-05-25 11:45:00-04:00,2026-05-25,705,110,premium,False,83.75
0.71,long,1,-1.0,2026-05-25 11:45:00-04:00,2026-05-25,705,110,premium,False,83.75
0.75,short,4,3.0,2026-05-25 18:00:00-04:00,2026-05-25,1080,35,premium,True,83.75
0.71,short,4,2.4482758620689653,2026-05-25 18:00:00-04:00,2026-05-25,1080,35,premium,True,83.75
0.75,short,4,3.0,2026-05-25 18:00:00-04:00,2026-05-25,1080,0,premium,True,77.75
0.71,short,4,2.4482758620689653,2026-05-25 18:00:00-04:00,2026-05-25,1080,0,premium,True,77.75
0.75,short,4,-1.0,2026-05-26 09:45:00-04:00,2026-05-26,585,12,premium,True,156.5
0.71,short,4,-1.0,2026-05-26 09:45:00-04:00,2026-05-26,585,12,premium,True,156.5
0.75,short,4,-1.0,2026-05-26 09:43:00-04:00,2026-05-26,583,14,premium,True,220.5
0.71,short,4,-1.0,2026-05-26 08:42:00-04:00,2026-05-26,522,75,premium,True,220.5
0.75,short,3,-1.0,2026-05-26 08:42:00-04:00,2026-05-26,522,64,premium,False,206.75
0.71,short,3,-1.0,2026-05-26 08:41:00-04:00,2026-05-26,521,65,premium,False,206.75
0.75,short,4,-1.0,2026-05-26 02:03:00-04:00,2026-05-26,123,8,premium,True,46.5
0.71,short,4,-1.0,2026-05-26 02:02:00-04:00,2026-05-26,122,9,premium,True,46.5
0.75,long,2,-1.0,2026-05-26 03:01:00-04:00,2026-05-26,181,3,premium,True,46.75
0.71,long,2,-1.0,2026-05-26 03:00:00-04:00,2026-05-26,180,4,premium,True,46.75
0.75,short,4,-1.0,2026-05-26 05:00:00-04:00,2026-05-26,300,27,premium,True,91.25
0.71,short,4,-1.0,2026-05-26 04:52:00-04:00,2026-05-26,292,35,premium,True,91.25
0.75,long,3,3.0,2026-05-26 07:35:00-04:00,2026-05-26,455,65,premium,True,116.5
0.71,long,3,2.4482758620689653,2026-05-26 07:35:00-04:00,2026-05-26,455,65,premium,True,116.5
0.75,long,2,3.0,2026-05-27 23:36:00-04:00,2026-05-27,1416,636,premium,False,374.75
0.71,long,2,2.4482758620689653,2026-05-27 23:36:00-04:00,2026-05-27,1416,636,premium,False,374.75
0.75,long,2,-1.0,2026-05-27 23:35:00-04:00,2026-05-27,1415,26,premium,False,345.75
0.71,long,2,-1.0,2026-05-27 23:33:00-04:00,2026-05-27,1413,28,premium,False,345.75
0.75,long,1,3.0,2026-05-27 10:33:00-04:00,2026-05-27,633,273,premium,False,234.0
0.71,long,1,2.4482758620689653,2026-05-27 10:27:00-04:00,2026-05-27,627,279,premium,False,234.0
0.75,long,1,-1.0,2026-05-27 09:47:00-04:00,2026-05-27,587,46,premium,False,226.0
0.71,long,1,-1.0,2026-05-27 09:47:00-04:00,2026-05-27,587,46,premium,False,226.0
0.75,long,1,-1.0,2026-05-27 09:47:00-04:00,2026-05-27,587,46,premium,False,226.0
0.71,long,1,-1.0,2026-05-27 09:47:00-04:00,2026-05-27,587,46,premium,False,226.0
0.75,long,1,-1.0,2026-05-27 10:25:00-04:00,2026-05-27,625,8,premium,False,191.25
0.71,long,1,2.4482758620689653,2026-05-27 09:47:00-04:00,2026-05-27,587,14,premium,False,191.25
0.75,long,3,3.0,2026-05-27 02:36:00-04:00,2026-05-27,156,92,premium,True,130.75
0.71,long,3,2.4482758620689653,2026-05-27 02:33:00-04:00,2026-05-27,153,95,premium,True,130.75
0.75,short,2,-1.0,2026-05-27 03:35:00-04:00,2026-05-27,215,33,premium,False,84.5
0.71,short,2,-1.0,2026-05-27 03:34:00-04:00,2026-05-27,214,34,premium,False,84.5
0.75,long,3,-1.0,2026-05-27 09:36:00-04:00,2026-05-27,576,2,premium,True,151.75
0.71,long,3,-1.0,2026-05-27 09:35:00-04:00,2026-05-27,575,3,premium,True,151.75
0.75,long,3,-1.0,2026-05-27 09:35:00-04:00,2026-05-27,575,3,premium,True,182.5
0.71,long,3,-1.0,2026-05-27 09:35:00-04:00,2026-05-27,575,3,premium,True,182.5
0.75,short,4,-1.0,2026-05-28 11:00:00-04:00,2026-05-28,660,84,premium,True,438.25
0.71,short,4,-1.0,2026-05-28 10:59:00-04:00,2026-05-28,659,85,premium,True,438.25
0.75,long,2,-1.0,2026-05-27 23:22:00-04:00,2026-05-27,1402,11,premium,False,194.5
0.71,long,2,-1.0,2026-05-27 23:11:00-04:00,2026-05-27,1391,22,premium,False,194.5
0.75,long,2,-1.0,2026-05-27 23:10:00-04:00,2026-05-27,1390,23,premium,False,258.75
0.71,long,2,-1.0,2026-05-27 23:08:00-04:00,2026-05-27,1388,25,premium,False,258.75
0.75,long,2,-1.0,2026-05-27 23:09:00-04:00,2026-05-27,1389,23,premium,False,253.75
0.71,long,2,-1.0,2026-05-27 23:08:00-04:00,2026-05-27,1388,24,premium,False,253.75
0.75,short,4,3.0,2026-05-27 20:58:00-04:00,2026-05-27,1258,130,premium,True,131.5
0.71,short,4,2.4482758620689653,2026-05-27 20:58:00-04:00,2026-05-27,1258,130,premium,True,131.5
0.75,short,4,-1.0,2026-05-28 08:36:00-04:00,2026-05-28,516,25,premium,True,317.25
0.71,short,4,-1.0,2026-05-28 04:06:00-04:00,2026-05-28,246,295,premium,True,317.25
0.75,short,3,-1.0,2026-05-28 08:30:00-04:00,2026-05-28,510,6,premium,True,134.5
0.71,short,3,-1.0,2026-05-28 08:07:00-04:00,2026-05-28,487,29,premium,True,134.5
0.75,short,4,-1.0,2026-05-29 02:14:00-04:00,2026-05-29,134,185,premium,True,145.5
0.71,short,4,-1.0,2026-05-29 02:09:00-04:00,2026-05-29,129,190,premium,True,145.5
0.75,long,2,3.0,2026-05-29 06:04:00-04:00,2026-05-29,364,72,premium,True,82.25
0.71,long,2,2.4482758620689653,2026-05-29 06:04:00-04:00,2026-05-29,364,72,premium,True,82.25
0.75,short,3,-1.0,2026-05-29 15:35:00-04:00,2026-05-29,935,129,premium,True,156.5
